id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,209,251,70,182,133
2,customer-2,118,144,167,153,108
3,customer-3,83,116,48,124,189
4,customer-4,167,242,135,173,94
5,customer-5,199,255,32,144,224
6,customer-6,215,270,64,144,85
7,customer-7,116,136,101,134,58
8,customer-8,240,283,127,165,12
9,customer-9,27,48,162,45,25
10,customer-10,114,130,195,34,80
11,customer-11,73,147,93,185,113
12,customer-12,54,92,184,162,9
13,customer-13,118,130,76,218,140
14,customer-14,247,330,171,58,46
15,customer-15,196,269,104,40,46
16,customer-16,58,126,67,43,13
17,customer-17,230,264,95,136,169
18,customer-18,135,195,64,227,64
19,customer-19,21,61,254,105,70
20,customer-20,62,77,165,203,36
21,customer-21,192,288,245,84,43
22,customer-22,201,226,104,41,122
23,customer-23,130,134,162,102,110
24,customer-24,147,209,59,122,103
25,customer-25,74,123,95,161,184
26,customer-26,66,72,198,86,71
27,customer-27,190,262,129,23,100
28,customer-28,45,89,174,13,132
29,customer-29,104,156,138,136,79
30,customer-30,199,199,127,110,102
31,customer-31,178,207,186,76,199
32,customer-32,82,98,204,94,160
33,customer-33,78,127,116,132,111
34,customer-34,174,244,128,128,88
35,customer-35,85,130,62,153,167
36,customer-36,114,138,66,72,156
37,customer-37,98,139,157,197,66
38,customer-38,129,174,60,203,152
39,customer-39,202,255,57,147,105
40,customer-40,20,30,217,95,16
41,customer-41,69,81,168,59,37
42,customer-42,123,137,171,33,108
43,customer-43,130,202,196,139,81
44,customer-44,242,289,174,115,29
45,customer-45,70,104,165,104,259
46,customer-46,111,138,91,62,190
47,customer-47,100,163,113,172,221
48,customer-48,194,223,189,214,193
49,customer-49,81,126,33,11,195
50,customer-50,183,240,50,78,123
51,customer-51,70,161,121,136,110
52,customer-52,31,64,41,37,135
53,customer-53,203,226,148,123,95
54,customer-54,11,24,16,229,146
55,customer-55,214,216,107,157,35
56,customer-56,192,217,21,137,161
57,customer-57,31,76,32,120,137
58,customer-58,165,232,193,118,86
59,customer-59,136,171,138,192,145
60,customer-60,115,158,189,177,136
61,customer-61,219,292,107,39,126
62,customer-62,133,168,71,199,99
63,customer-63,13,75,64,188,207
64,customer-64,130,144,21,174,60
65,customer-65,184,185,86,207,151
66,customer-66,41,103,148,219,24
67,customer-67,179,222,166,176,64
68,customer-68,148,164,46,84,188
69,customer-69,96,145,124,51,30
70,customer-70,25,46,165,40,148
71,customer-71,165,193,104,57,77
72,customer-72,135,135,235,110,123
73,customer-73,229,240,219,55,183
74,customer-74,114,120,94,61,41
75,customer-75,36,77,191,120,146
76,customer-76,186,283,146,119,15
77,customer-77,69,104,114,20,142
78,customer-78,196,282,40,64,194
79,customer-79,228,301,130,221,96
80,customer-80,66,145,211,112,197
81,customer-81,36,44,41,212,127
82,customer-82,200,214,139,83,14
83,customer-83,135,214,102,156,13
84,customer-84,60,62,158,21,33
