id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,51,137,116,125,219
2,product-2,188,260,43,111,146
3,product-3,192,268,44,50,225
4,product-4,34,54,16,141,144
5,product-5,92,168,162,150,91
6,product-6,103,128,82,88,79
7,product-7,83,114,190,145,11
8,product-8,92,113,19,34,23
9,product-9,79,85,21,253,123
10,product-10,153,201,34,117,127
11,product-11,197,230,154,195,246
12,product-12,89,115,16,49,139
13,product-13,22,91,57,155,159
14,product-14,52,72,21,119,87
15,product-15,197,252,99,138,189
16,product-16,183,257,68,77,185
17,product-17,198,232,206,36,111
18,product-18,196,292,133,145,195
19,product-19,134,217,108,25,181
20,product-20,98,153,242,45,92
21,product-21,130,137,39,106,211
22,product-22,148,195,32,105,26
23,product-23,84,95,116,128,112
24,product-24,148,226,193,118,127
25,product-25,183,218,231,53,75
26,product-26,55,109,8,231,36
27,product-27,139,228,194,63,134
28,product-28,168,177,39,216,26
29,product-29,198,292,225,53,210
30,product-30,115,209,22,225,163
31,product-31,33,44,156,219,172
32,product-32,113,140,120,12,177
33,product-33,28,38,147,54,143
34,product-34,117,181,199,170,50
35,product-35,229,291,195,76,98
36,product-36,159,164,122,79,117
37,product-37,77,111,68,109,187
38,product-38,173,197,133,70,185
39,product-39,99,140,176,234,187
40,product-40,57,120,186,101,129
41,product-41,88,176,177,105,165
42,product-42,266,346,90,153,104
43,product-43,3,72,42,117,100
44,product-44,239,310,48,125,16
45,product-45,55,124,90,208,25
46,product-46,13,31,158,148,197
47,product-47,150,182,63,116,268
48,product-48,27,41,206,166,188
49,product-49,58,104,155,101,216
50,product-50,195,226,213,147,146
51,product-51,204,209,139,168,146
52,product-52,218,268,32,165,234
53,product-53,155,174,96,123,29
54,product-54,93,143,118,73,52
55,product-55,168,260,105,196,168
56,product-56,157,166,190,259,119
57,product-57,216,280,124,57,152
58,product-58,207,298,112,66,199
59,product-59,116,204,62,13,240
60,product-60,182,242,183,35,54
61,product-61,120,164,53,116,186
62,product-62,199,212,46,128,67
63,product-63,193,207,69,56,83
64,product-64,70,107,214,185,74
65,product-65,217,275,89,137,144
66,product-66,119,147,200,176,214
67,product-67,147,177,131,201,55
68,product-68,129,174,207,182,104
69,product-69,100,175,46,176,180
70,product-70,72,80,204,87,145
71,product-71,192,193,211,106,196
72,product-72,32,123,206,153,143
73,product-73,98,185,159,156,93
74,product-74,25,38,249,193,50
75,product-75,168,235,123,70,231
76,product-76,103,119,190,205,253
77,product-77,201,223,77,126,60
78,product-78,246,294,12,205,72
79,product-79,55,100,77,178,127
80,product-80,18,18,41,61,254
81,product-81,223,303,80,167,177
82,product-82,151,250,66,126,194
83,product-83,85,98,185,73,176
84,product-84,142,199,44,139,151
85,product-85,90,134,49,146,185
86,product-86,58,153,80,8,161
87,product-87,84,106,105,210,72
88,product-88,94,137,64,20,111
89,product-89,200,236,63,25,203
90,product-90,150,163,54,191,209
91,product-91,205,287,20,57,32
92,product-92,193,210,221,158,193
93,product-93,65,104,189,69,202
94,product-94,186,276,149,158,129
95,product-95,213,241,29,171,237
96,product-96,76,134,256,38,32
97,product-97,61,117,221,126,245
98,product-98,147,185,136,117,168
99,product-99,110,181,151,31,141
100,product-100,164,188,67,156,82
101,product-101,87,108,48,175,66
102,product-102,68,89,42,66,115
103,product-103,78,138,41,152,120
104,product-104,51,113,211,49,78
105,product-105,136,191,76,192,25
106,product-106,33,110,78,137,68
107,product-107,121,209,31,152,64
108,product-108,255,302,214,132,57
109,product-109,196,234,151,155,201
110,product-110,164,198,274,176,146
111,product-111,230,285,21,62,162
112,product-112,35,48,209,79,77
113,product-113,60,150,209,3,80
114,product-114,66,153,69,107,37
115,product-115,19,87,216,40,14
116,product-116,22,43,111,168,45
117,product-117,120,175,84,49,54
118,product-118,156,172,58,151,89
119,product-119,108,187,171,53,79
120,product-120,182,241,186,18,73
121,product-121,212,260,155,57,152
122,product-122,172,189,141,190,201
123,product-123,153,210,70,160,64
124,product-124,71,146,55,187,127
125,product-125,18,71,91,152,98
