id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,102,110,65,134,64
2,product-2,149,169,117,79,85
3,product-3,63,148,74,121,79
4,product-4,213,304,211,0,0
5,product-5,41,64,23,178,181
6,product-6,149,199,73,123,82
7,product-7,100,170,81,124,71
8,product-8,67,118,0,0,202
9,product-9,153,219,80,83,115
10,product-10,36,87,89,106,111
11,product-11,162,232,168,28,173
12,product-12,99,175,54,141,151
13,product-13,37,116,37,159,159
14,product-14,86,146,126,128,73
15,product-15,178,265,66,68,132
16,product-16,97,189,106,93,96
17,product-17,163,218,34,162,171
18,product-18,50,104,0,224,0
19,product-19,124,137,136,63,62
20,product-20,98,160,44,48,151
21,product-21,194,195,64,62,141
22,product-22,126,149,15,186,11
23,product-23,235,276,68,134,128
24,product-24,79,105,118,82,114
25,product-25,127,156,100,99,105
26,product-26,172,200,111,90,106
27,product-27,154,176,146,52,149
28,product-28,11,87,198,4,200
29,product-29,212,255,200,0,1
30,product-30,181,224,58,142,55
31,product-31,135,144,177,18,22
32,product-32,23,47,24,180,20
33,product-33,95,142,186,16,12
34,product-34,166,224,0,0,250
35,product-35,199,268,74,129,129
36,product-36,83,126,118,117,81
37,product-37,62,123,35,160,38
38,product-38,63,99,78,123,125
39,product-39,202,230,114,116,81
40,product-40,153,232,176,19,185
41,product-41,73,119,6,6,197
42,product-42,63,78,92,105,111
43,product-43,77,105,112,92,112
44,product-44,7,17,33,163,40
45,product-45,57,123,109,88,115
46,product-46,19,81,18,183,180
47,product-47,15,104,169,27,170
48,product-48,157,163,121,77,79
49,product-49,117,179,181,179,18
50,product-50,54,117,23,176,178
51,product-51,104,137,9,191,6
52,product-52,188,281,164,39,40
53,product-53,175,245,231,0,0
54,product-54,105,109,115,107,89
55,product-55,61,87,45,46,151
56,product-56,258,327,177,170,26
57,product-57,241,269,148,53,56
58,product-58,49,139,78,117,127
59,product-59,66,100,99,101,101
60,product-60,85,133,125,77,121
61,product-61,61,148,135,63,64
62,product-62,101,184,58,55,143
63,product-63,195,232,106,92,103
64,product-64,192,220,95,109,108
65,product-65,227,308,108,94,91
66,product-66,127,136,130,66,73
67,product-67,206,242,186,13,15
68,product-68,258,267,71,67,129
69,product-69,190,238,101,96,103
70,product-70,169,218,131,71,72
71,product-71,150,195,33,27,171
72,product-72,55,78,22,177,23
73,product-73,77,131,16,188,12
74,product-74,101,104,148,52,144
75,product-75,196,240,69,67,129
76,product-76,211,305,118,82,83
77,product-77,227,309,11,194,3
78,product-78,115,171,207,0,0
79,product-79,183,189,96,108,97
80,product-80,185,257,10,189,11
81,product-81,131,188,166,35,168
82,product-82,180,233,78,117,119
83,product-83,158,176,0,0,214
84,product-84,199,262,72,73,123
85,product-85,173,227,23,174,23
86,product-86,193,250,53,147,152
87,product-87,85,98,46,156,48
88,product-88,229,264,190,183,15
89,product-89,156,229,147,52,53
90,product-90,198,265,1,195,7
91,product-91,122,130,151,47,48
92,product-92,77,152,120,116,82
93,product-93,28,95,111,89,110
94,product-94,35,91,21,26,174
95,product-95,184,279,144,54,52
96,product-96,78,147,19,18,179
97,product-97,171,207,221,0,0
98,product-98,179,239,92,111,103
99,product-99,151,201,133,68,128
100,product-100,39,64,111,93,91
101,product-101,187,237,0,270,0
102,product-102,229,273,221,0,0
103,product-103,174,178,253,0,0
104,product-104,78,127,57,138,58
105,product-105,4,93,119,121,84
106,product-106,74,81,131,64,66
107,product-107,11,86,113,119,85
108,product-108,172,258,80,124,121
109,product-109,19,67,69,135,68
110,product-110,15,77,143,57,141
111,product-111,76,102,38,165,39
112,product-112,152,190,145,54,141
113,product-113,232,313,66,132,134
114,product-114,141,217,101,96,97
115,product-115,137,235,136,66,61
116,product-116,134,147,155,157,44
117,product-117,173,221,0,0,264
118,product-118,14,57,33,164,36
119,product-119,60,84,50,154,42
120,product-120,107,129,102,112,93
121,product-121,44,76,135,65,64
122,product-122,66,118,76,121,125
123,product-123,36,76,197,8,2
124,product-124,153,220,178,186,19
125,product-125,110,190,176,183,19
126,product-126,125,183,108,103,97
127,product-127,119,167,59,137,68
128,product-128,173,181,0,212,0
129,product-129,71,123,175,177,22
130,product-130,161,242,102,99,96
131,product-131,38,90,234,0,0
132,product-132,29,43,151,47,49
133,product-133,130,140,70,67,131
134,product-134,176,177,83,80,116
135,product-135,74,130,80,123,115
136,product-136,70,93,168,28,30
137,product-137,118,129,197,6,2
138,product-138,56,90,114,90,109
139,product-139,129,169,1,194,11
140,product-140,79,120,15,17,181
141,product-141,197,236,0,229,0
142,product-142,187,255,134,61,70
143,product-143,115,135,160,153,44
144,product-144,50,116,76,122,125
145,product-145,213,268,159,164,36
146,product-146,134,214,63,61,139
147,product-147,149,224,0,216,0
148,product-148,89,123,170,169,32
149,product-149,14,42,69,78,127
150,product-150,86,144,106,105,95
151,product-151,100,132,18,21,180
152,product-152,21,109,141,145,60
153,product-153,108,157,29,28,169
154,product-154,196,241,92,112,84
155,product-155,106,163,87,113,108
156,product-156,47,139,167,37,37
157,product-157,90,96,0,0,217
158,product-158,67,110,96,94,102
159,product-159,63,116,137,59,143
160,product-160,82,87,23,16,181
161,product-161,195,198,253,0,0
162,product-162,107,111,105,98,99
163,product-163,193,205,234,0,0
164,product-164,79,159,113,110,92
165,product-165,33,75,182,22,16
166,product-166,101,124,17,22,181
167,product-167,96,100,85,117,110
168,product-168,131,179,2,197,2
169,product-169,116,139,30,27,174
170,product-170,176,259,63,66,138
171,product-171,150,216,4,4,192
172,product-172,12,80,11,194,186
173,product-173,34,102,0,0,276
174,product-174,117,169,14,187,190
175,product-175,60,81,118,121,81
176,product-176,106,106,105,100,104
177,product-177,143,151,108,115,89
178,product-178,60,74,50,149,49
179,product-179,100,193,132,67,73
180,product-180,190,276,113,119,83
181,product-181,162,194,206,0,0
182,product-182,217,278,175,29,22
183,product-183,106,146,0,1,201
184,product-184,171,220,170,25,25
185,product-185,197,238,92,113,82
186,product-186,117,206,33,24,172
187,product-187,224,316,59,62,137
188,product-188,72,149,134,65,130
189,product-189,159,217,199,197,5
190,product-190,44,140,169,169,26
191,product-191,119,137,130,72,127
192,product-192,162,224,1,196,0
193,product-193,40,109,39,157,156
194,product-194,63,154,174,28,24
195,product-195,9,35,13,187,11
196,product-196,138,150,50,146,52
197,product-197,61,85,178,27,175
198,product-198,120,209,173,173,28
199,product-199,83,146,172,24,25
200,product-200,275,366,68,77,127
201,product-201,233,322,13,13,190
202,product-202,243,277,106,89,109
203,product-203,74,163,71,127,134
204,product-204,112,208,219,0,0
205,product-205,203,203,41,160,42
206,product-206,72,131,125,73,125
207,product-207,192,221,65,135,66
208,product-208,202,212,0,225,0
209,product-209,157,210,0,243,0
210,product-210,70,97,0,0,273
211,product-211,71,121,0,251,0
212,product-212,124,154,201,0,2
213,product-213,121,134,124,81,115
214,product-214,234,321,43,152,159
215,product-215,217,271,28,175,174
216,product-216,164,173,75,82,123
217,product-217,149,193,95,90,106
218,product-218,101,196,166,38,158
219,product-219,168,239,43,45,154
220,product-220,65,120,196,7,5
221,product-221,109,179,155,46,150
222,product-222,106,131,150,53,144
223,product-223,63,66,121,74,78
224,product-224,236,297,180,172,23
225,product-225,127,181,77,121,75
226,product-226,211,232,140,144,60
227,product-227,90,141,67,128,68
228,product-228,130,134,0,0,220
229,product-229,216,231,76,82,121
230,product-230,142,217,65,130,140
231,product-231,186,213,119,123,79
232,product-232,79,110,42,153,155
233,product-233,93,95,0,213,0
234,product-234,73,153,93,91,111
235,product-235,141,165,112,84,93
236,product-236,160,217,165,160,40
237,product-237,156,211,91,111,93
238,product-238,22,56,0,0,215
239,product-239,74,134,273,0,0
240,product-240,59,113,98,104,100
241,product-241,257,283,56,54,141
242,product-242,156,238,141,59,58
243,product-243,78,81,55,54,141
244,product-244,208,296,155,44,161
245,product-245,161,191,122,128,76
246,product-246,180,254,45,154,51
247,product-247,56,153,191,189,11
248,product-248,165,243,77,82,119
249,product-249,129,202,47,155,151
250,product-250,16,16,172,28,25
251,product-251,132,184,206,0,0
252,product-252,171,259,106,91,108
253,product-253,157,180,137,64,68
254,product-254,170,178,60,140,138
255,product-255,167,224,189,183,15
256,product-256,161,245,0,222,0
257,product-257,85,165,50,145,149
258,product-258,88,151,134,131,64
259,product-259,202,297,49,154,155
260,product-260,232,291,189,6,12
261,product-261,202,235,139,56,142
262,product-262,130,215,131,64,71
263,product-263,170,251,161,39,40
