id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,76,79,147,58,138
2,customer-2,156,192,90,98,105
3,customer-3,179,238,56,56,140
4,customer-4,199,250,94,103,102
5,customer-5,197,293,93,104,98
6,customer-6,37,93,108,94,104
7,customer-7,65,125,21,19,176
8,customer-8,61,83,55,149,48
9,customer-9,85,94,0,0,261
10,customer-10,185,188,82,84,120
11,customer-11,123,128,134,63,70
12,customer-12,105,156,180,18,21
13,customer-13,126,212,76,127,72
14,customer-14,138,159,137,64,58
15,customer-15,38,99,76,80,123
16,customer-16,263,267,193,12,7
17,customer-17,232,236,0,206,0
18,customer-18,29,115,199,6,3
19,customer-19,171,244,0,0,218
20,customer-20,174,263,123,120,80
21,customer-21,140,209,17,183,185
22,customer-22,12,61,67,130,72
23,customer-23,58,136,0,0,208
24,customer-24,154,173,0,201,0
25,customer-25,34,99,94,93,104
26,customer-26,135,228,128,124,76
27,customer-27,108,126,178,27,176
28,customer-28,186,227,157,46,41
29,customer-29,247,249,48,151,150
30,customer-30,200,251,6,199,0
31,customer-31,85,143,91,110,108
32,customer-32,170,188,100,99,97
33,customer-33,23,36,0,0,211
34,customer-34,203,289,98,98,105
35,customer-35,94,144,104,98,98
36,customer-36,153,153,70,130,70
37,customer-37,192,207,16,19,180
38,customer-38,91,146,133,139,65
39,customer-39,192,277,80,121,80
40,customer-40,21,77,8,196,188
41,customer-41,204,222,0,205,0
42,customer-42,93,159,95,90,107
43,customer-43,244,284,69,133,136
44,customer-44,119,142,8,191,5
45,customer-45,41,43,199,2,0
46,customer-46,117,154,130,72,72
47,customer-47,150,169,30,173,30
48,customer-48,119,139,59,65,140
49,customer-49,74,137,31,33,172
50,customer-50,97,113,95,105,92
51,customer-51,94,105,124,80,118
52,customer-52,91,183,246,0,0
53,customer-53,180,227,159,161,39
54,customer-54,66,140,146,57,138
55,customer-55,205,238,101,96,97
56,customer-56,173,222,191,7,12
57,customer-57,172,241,9,189,6
58,customer-58,179,201,137,136,66
59,customer-59,118,156,148,52,49
60,customer-60,153,165,127,72,132
61,customer-61,89,103,96,106,103
62,customer-62,267,298,18,15,180
63,customer-63,81,129,29,176,24
64,customer-64,35,52,141,57,143
65,customer-65,108,155,0,0,210
66,customer-66,117,150,0,202,0
67,customer-67,175,243,154,45,44
68,customer-68,200,250,158,40,157
69,customer-69,27,59,18,16,184
70,customer-70,127,142,139,132,64
71,customer-71,99,161,27,170,28
72,customer-72,138,181,122,81,124
73,customer-73,106,126,42,44,159
74,customer-74,86,123,4,195,193
75,customer-75,205,288,242,0,0
76,customer-76,161,204,131,74,129
77,customer-77,40,90,2,200,0
78,customer-78,130,167,0,0,233
79,customer-79,224,294,173,25,24
80,customer-80,92,164,125,127,74
81,customer-81,84,162,82,114,81
82,customer-82,130,167,99,102,100
83,customer-83,162,210,48,157,44
84,customer-84,90,179,139,63,60
85,customer-85,211,223,0,205,0
86,customer-86,94,115,173,29,174
87,customer-87,123,217,118,78,78
88,customer-88,185,233,215,0,0
89,customer-89,231,233,26,169,32
90,customer-90,123,144,76,74,123
91,customer-91,81,166,123,72,126
92,customer-92,118,210,182,14,22
93,customer-93,27,42,151,51,53
94,customer-94,232,313,34,161,43
95,customer-95,101,166,123,124,78
96,customer-96,203,260,83,117,84
97,customer-97,92,123,99,100,105
98,customer-98,92,128,56,139,59
99,customer-99,43,97,127,128,74
100,customer-100,162,176,130,71,70
101,customer-101,161,163,34,165,165
102,customer-102,148,176,53,57,144
103,customer-103,156,220,102,100,103
104,customer-104,163,226,43,161,159
105,customer-105,124,213,66,64,131
106,customer-106,172,194,165,163,33
107,customer-107,178,190,80,122,118
108,customer-108,135,214,18,16,183
109,customer-109,39,61,172,31,173
110,customer-110,96,151,160,159,36
111,customer-111,270,336,155,48,42
112,customer-112,157,167,190,5,9
113,customer-113,48,124,62,143,58
114,customer-114,102,179,61,144,135
115,customer-115,58,123,126,122,76
116,customer-116,24,70,0,226,0
117,customer-117,178,244,260,0,0
118,customer-118,165,204,59,140,65
119,customer-119,190,235,19,16,186
120,customer-120,49,66,0,216,0
121,customer-121,114,116,28,34,170
122,customer-122,139,145,0,0,222
123,customer-123,89,92,171,25,24
124,customer-124,110,123,17,21,184
125,customer-125,145,177,0,227,0
126,customer-126,113,136,65,59,136
127,customer-127,160,166,147,56,146
128,customer-128,38,59,17,21,183
129,customer-129,146,169,86,109,96
130,customer-130,166,248,84,84,120
131,customer-131,130,153,87,116,109
132,customer-132,100,186,152,43,49
133,customer-133,30,66,61,58,139
134,customer-134,150,152,19,183,17
135,customer-135,88,136,9,190,9
136,customer-136,93,167,188,8,194
137,customer-137,81,101,0,213,0
138,customer-138,97,160,111,85,87
139,customer-139,128,198,106,94,89
140,customer-140,282,324,103,96,93
141,customer-141,176,211,107,93,89
142,customer-142,105,121,211,0,0
