id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,144,171,102,202,142
2,product-2,31,113,72,58,128
3,product-3,128,135,255,96,129
4,product-4,219,256,211,69,109
5,product-5,84,118,54,125,70
6,product-6,67,131,81,97,184
7,product-7,236,248,49,12,125
8,product-8,210,234,193,81,197
9,product-9,156,197,24,111,140
10,product-10,46,85,62,198,138
11,product-11,53,109,216,134,131
12,product-12,189,264,73,176,150
13,product-13,152,221,118,58,120
14,product-14,20,58,138,83,142
15,product-15,22,61,143,100,220
16,product-16,38,68,244,262,50
17,product-17,159,177,231,38,131
18,product-18,179,201,74,74,118
19,product-19,152,165,225,48,111
20,product-20,34,128,54,246,130
21,product-21,150,157,51,175,99
22,product-22,164,215,216,117,190
23,product-23,238,303,210,17,119
24,product-24,82,139,72,191,205
25,product-25,93,106,155,198,214
26,product-26,77,119,115,17,155
27,product-27,96,166,114,184,33
28,product-28,154,197,67,101,138
29,product-29,134,226,136,163,74
30,product-30,235,253,122,116,115
31,product-31,156,249,114,101,89
32,product-32,134,152,124,41,23
33,product-33,59,132,114,119,57
34,product-34,24,109,223,75,194
35,product-35,74,96,84,138,156
36,product-36,227,243,257,85,122
37,product-37,186,258,183,149,164
38,product-38,121,217,134,157,184
39,product-39,14,19,42,171,29
40,product-40,60,128,139,56,128
41,product-41,163,167,35,193,203
42,product-42,83,119,145,149,58
43,product-43,51,113,70,153,41
44,product-44,136,208,106,149,125
45,product-45,95,172,236,204,243
46,product-46,42,55,187,210,142
47,product-47,73,142,71,163,69
48,product-48,208,296,168,148,101
49,product-49,74,120,130,97,218
50,product-50,199,286,110,192,76
51,product-51,177,235,72,202,215
52,product-52,87,126,223,79,160
53,product-53,133,181,74,33,121
54,product-54,206,224,105,21,200
55,product-55,86,104,171,218,183
56,product-56,200,202,13,87,34
57,product-57,176,187,40,109,25
58,product-58,23,114,175,224,194
59,product-59,129,152,92,84,59
60,product-60,152,178,194,169,166
61,product-61,100,142,174,181,51
62,product-62,61,146,38,103,85
63,product-63,98,117,144,141,128
64,product-64,24,68,175,176,162
65,product-65,104,159,204,102,194
66,product-66,169,232,43,152,39
67,product-67,175,180,153,138,149
68,product-68,151,160,224,122,94
69,product-69,179,239,195,70,29
70,product-70,121,157,248,166,149
71,product-71,93,103,123,69,146
72,product-72,11,78,15,106,106
73,product-73,194,239,195,222,124
74,product-74,66,132,198,82,190
75,product-75,182,232,30,154,55
76,product-76,133,185,71,183,145
77,product-77,161,206,122,116,146
78,product-78,105,194,165,97,142
79,product-79,92,116,62,124,251
80,product-80,8,43,93,185,127
81,product-81,51,70,243,193,218
82,product-82,143,149,52,175,223
83,product-83,229,238,262,131,109
84,product-84,148,224,106,222,217
85,product-85,35,113,129,133,204
86,product-86,142,160,193,139,121
87,product-87,148,175,73,97,101
88,product-88,29,64,143,136,63
89,product-89,127,167,49,123,160
90,product-90,110,154,165,186,193
91,product-91,229,275,64,158,174
92,product-92,104,199,77,196,113
93,product-93,161,242,31,185,214
94,product-94,140,193,92,225,151
95,product-95,83,95,36,35,31
96,product-96,82,120,229,36,49
97,product-97,112,154,119,190,138
98,product-98,66,82,234,64,145
99,product-99,156,181,151,156,84
100,product-100,145,219,127,252,16
101,product-101,210,260,138,79,106
102,product-102,20,78,72,75,134
103,product-103,134,186,227,195,36
104,product-104,149,218,40,202,63
105,product-105,230,318,220,233,201
106,product-106,48,145,156,113,143
107,product-107,96,155,154,170,139
108,product-108,196,279,113,128,232
109,product-109,233,256,145,160,92
110,product-110,25,119,146,42,57
111,product-111,72,92,205,163,165
