id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,139,196,109,96,128
2,customer-2,166,235,111,243,96
3,customer-3,172,251,224,178,35
4,customer-4,69,114,26,47,82
5,customer-5,129,141,84,168,203
6,customer-6,200,255,89,162,164
7,customer-7,112,205,126,33,135
8,customer-8,122,126,53,120,155
9,customer-9,120,197,152,171,156
10,customer-10,168,179,149,74,173
11,customer-11,111,162,160,84,193
12,customer-12,163,179,83,16,45
13,customer-13,173,237,89,163,50
14,customer-14,138,195,211,134,83
15,customer-15,135,194,20,126,117
16,customer-16,99,128,106,124,28
17,customer-17,151,197,154,108,82
18,customer-18,40,51,114,171,201
19,customer-19,30,63,159,220,35
20,customer-20,208,221,22,89,171
21,customer-21,80,165,143,133,239
22,customer-22,198,256,179,71,141
23,customer-23,175,236,109,272,136
24,customer-24,117,168,4,34,131
25,customer-25,146,244,86,56,103
26,customer-26,129,164,195,140,42
27,customer-27,84,112,56,224,25
28,customer-28,16,93,48,214,193
29,customer-29,87,181,209,230,204
30,customer-30,217,289,132,185,95
31,customer-31,177,242,249,96,82
32,customer-32,129,131,142,128,13
33,customer-33,118,209,102,127,178
34,customer-34,188,198,133,29,61
35,customer-35,95,154,201,204,144
36,customer-36,162,262,209,134,119
37,customer-37,39,105,204,46,206
38,customer-38,209,275,174,158,164
39,customer-39,186,262,163,154,188
40,customer-40,193,204,137,249,143
41,customer-41,200,231,164,145,29
42,customer-42,43,71,111,30,223
43,customer-43,52,90,146,129,40
44,customer-44,30,74,70,117,113
45,customer-45,192,224,167,124,67
46,customer-46,96,139,19,199,34
47,customer-47,173,191,192,87,209
48,customer-48,70,142,49,80,117
49,customer-49,181,224,179,82,213
50,customer-50,119,142,92,132,12
51,customer-51,213,307,59,65,210
52,customer-52,138,159,204,132,142
53,customer-53,167,228,203,182,261
54,customer-54,148,162,10,196,137
55,customer-55,147,213,97,230,193
56,customer-56,93,139,118,173,63
57,customer-57,201,223,199,203,79
58,customer-58,48,95,169,171,144
59,customer-59,233,280,161,121,124
60,customer-60,115,210,215,12,95
61,customer-61,157,167,18,153,192
62,customer-62,176,218,130,37,142
63,customer-63,69,139,29,178,199
64,customer-64,214,253,35,151,184
65,customer-65,91,148,124,77,28
66,customer-66,205,252,201,184,171
67,customer-67,162,191,199,121,135
68,customer-68,180,269,170,189,175
69,customer-69,104,192,131,47,161
70,customer-70,204,274,46,80,25
71,customer-71,44,53,103,200,187
72,customer-72,92,104,139,118,251
73,customer-73,60,97,103,79,177
74,customer-74,33,121,154,70,144
75,customer-75,91,166,51,231,193
76,customer-76,90,92,83,200,166
77,customer-77,137,172,9,92,140
78,customer-78,120,192,117,194,161
79,customer-79,65,127,101,42,147
80,customer-80,198,230,76,47,156
81,customer-81,189,260,66,161,142
82,customer-82,43,81,67,111,85
83,customer-83,6,50,82,176,67
84,customer-84,57,75,123,222,73
85,customer-85,148,168,132,87,232
86,customer-86,136,185,100,119,75
87,customer-87,146,187,191,125,184
88,customer-88,235,305,196,202,165
89,customer-89,233,325,72,70,77
90,customer-90,165,240,132,191,84
91,customer-91,189,269,92,69,155
92,customer-92,93,114,122,82,227
93,customer-93,147,229,92,199,182
94,customer-94,101,170,59,164,188
95,customer-95,65,82,113,195,29
96,customer-96,202,282,197,93,36
97,customer-97,37,114,15,144,34
98,customer-98,88,162,113,196,163
99,customer-99,98,148,77,186,119
100,customer-100,57,107,144,198,208
101,customer-101,76,101,129,149,212
102,customer-102,56,63,205,198,157
103,customer-103,174,232,234,150,100
104,customer-104,166,219,142,187,159
105,customer-105,172,211,100,204,151
106,customer-106,44,94,249,139,55
107,customer-107,190,271,99,132,84
108,customer-108,95,124,130,74,119
109,customer-109,209,240,128,19,170
110,customer-110,168,184,158,132,87
111,customer-111,9,56,128,68,274
112,customer-112,145,168,207,219,178
113,customer-113,135,181,204,166,36
114,customer-114,29,49,228,131,62
115,customer-115,78,116,186,220,13
116,customer-116,55,60,124,156,8
117,customer-117,165,206,197,158,197
118,customer-118,102,192,216,154,85
119,customer-119,199,241,114,116,167
120,customer-120,25,102,196,141,26
121,customer-121,90,163,85,253,29
122,customer-122,52,103,113,36,175
123,customer-123,120,199,67,13,97
124,customer-124,168,230,139,109,138
125,customer-125,156,168,100,206,217
126,customer-126,147,181,27,148,275
127,customer-127,123,182,16,183,83
128,customer-128,162,246,134,109,33
129,customer-129,149,169,44,61,169
130,customer-130,57,124,76,239,214
131,customer-131,99,186,187,40,116
132,customer-132,34,121,178,64,72
133,customer-133,15,100,155,53,73
134,customer-134,227,227,106,141,221
135,customer-135,123,196,216,53,95
136,customer-136,172,190,187,64,77
137,customer-137,174,206,145,54,155
138,customer-138,104,121,72,202,87
139,customer-139,144,160,143,109,57
140,customer-140,156,168,36,120,51
141,customer-141,94,166,201,193,226
142,customer-142,103,159,78,146,41
143,customer-143,93,116,13,128,135
144,customer-144,217,273,31,39,196
145,customer-145,200,284,78,74,160
146,customer-146,218,240,127,204,222
147,customer-147,94,171,223,133,206
148,customer-148,187,228,122,123,220
149,customer-149,111,203,81,96,199
150,customer-150,5,13,142,152,25
151,customer-151,219,260,46,62,90
152,customer-152,189,229,127,39,11
153,customer-153,121,125,162,132,135
154,customer-154,64,93,201,97,225
155,customer-155,112,138,178,205,70
156,customer-156,125,210,89,54,57
157,customer-157,18,65,178,86,255
158,customer-158,194,230,205,127,207
159,customer-159,117,207,129,196,239
160,customer-160,110,146,130,92,58
161,customer-161,133,140,60,192,191
162,customer-162,24,73,139,179,125
163,customer-163,199,279,210,47,176
164,customer-164,101,134,126,50,229
165,customer-165,45,125,19,67,57
166,customer-166,129,221,102,205,287
167,customer-167,221,269,176,49,60
168,customer-168,117,136,74,225,44
169,customer-169,134,146,53,54,182
170,customer-170,67,116,159,54,180
171,customer-171,77,127,72,153,179
172,customer-172,63,151,5,204,147
173,customer-173,203,276,181,159,47
174,customer-174,252,327,115,142,193
175,customer-175,256,268,210,165,77
176,customer-176,176,256,92,68,205
177,customer-177,137,162,229,96,29
178,customer-178,195,260,173,104,132
179,customer-179,106,178,211,129,193
180,customer-180,180,204,10,121,198
181,customer-181,62,96,164,32,49
182,customer-182,45,124,56,25,158
183,customer-183,34,43,194,172,46
184,customer-184,13,37,66,213,97
185,customer-185,195,205,61,135,173
186,customer-186,166,260,191,29,190
187,customer-187,142,182,167,147,120
188,customer-188,167,232,245,64,241
189,customer-189,219,222,164,220,152
190,customer-190,170,196,24,248,155
191,customer-191,174,218,152,37,123
192,customer-192,207,257,156,63,97
193,customer-193,202,273,212,101,73
194,customer-194,220,253,143,181,137
195,customer-195,35,109,148,61,175
196,customer-196,75,126,176,71,147
197,customer-197,199,244,180,224,126
198,customer-198,68,135,227,38,191
199,customer-199,54,108,96,135,165
200,customer-200,67,85,226,141,145
201,customer-201,21,108,63,177,221
202,customer-202,58,145,190,207,44
203,customer-203,165,210,196,12,197
204,customer-204,236,312,149,67,161
205,customer-205,118,135,131,33,84
206,customer-206,165,173,66,168,220
207,customer-207,203,232,160,189,277
208,customer-208,67,147,157,108,117
209,customer-209,53,104,152,149,118
210,customer-210,37,120,103,95,22
211,customer-211,164,170,60,159,215
212,customer-212,93,163,163,30,243
213,customer-213,133,154,25,207,20
214,customer-214,46,55,210,182,168
215,customer-215,139,174,120,95,76
216,customer-216,46,87,110,185,144
217,customer-217,192,237,160,114,89
218,customer-218,55,97,141,111,180
219,customer-219,66,88,125,29,111
220,customer-220,150,189,167,217,107
221,customer-221,129,205,129,30,132
222,customer-222,171,194,93,181,68
223,customer-223,41,47,167,97,139
224,customer-224,144,174,138,105,143
225,customer-225,187,199,129,175,109
226,customer-226,157,162,17,3,173
227,customer-227,187,223,51,202,172
228,customer-228,30,102,196,20,63
229,customer-229,210,214,64,189,145
230,customer-230,74,153,68,200,183
231,customer-231,85,102,125,107,119
232,customer-232,83,87,172,166,85
233,customer-233,190,238,22,211,117
234,customer-234,32,70,127,195,144
235,customer-235,187,246,60,191,31
236,customer-236,43,114,113,250,219
237,customer-237,209,263,96,180,60
238,customer-238,195,213,239,170,88
239,customer-239,120,185,93,131,88
240,customer-240,247,337,71,100,109
241,customer-241,109,177,76,14,215
242,customer-242,214,257,93,3,19
243,customer-243,75,76,131,94,187
244,customer-244,209,265,54,111,233
245,customer-245,162,181,41,175,71
246,customer-246,178,206,41,174,99
247,customer-247,78,103,221,65,108
248,customer-248,79,123,13,22,212
249,customer-249,102,151,200,105,185
250,customer-250,92,126,209,250,142
251,customer-251,187,256,73,117,26
252,customer-252,47,70,43,72,129
253,customer-253,10,69,171,64,81
254,customer-254,36,50,103,190,152
255,customer-255,191,255,96,198,237
256,customer-256,185,255,32,91,77
257,customer-257,106,176,45,199,42
258,customer-258,190,272,74,70,178
259,customer-259,249,326,171,131,229
260,customer-260,82,116,196,201,147
261,customer-261,8,91,46,131,215
262,customer-262,42,69,149,184,98
263,customer-263,207,246,50,165,131
264,customer-264,27,103,124,56,55
265,customer-265,92,159,175,173,36
266,customer-266,156,160,154,110,115
267,customer-267,208,225,112,174,171
268,customer-268,163,218,111,62,213
269,customer-269,123,126,245,162,102
270,customer-270,212,308,70,117,172
271,customer-271,60,63,203,208,161
272,customer-272,48,141,98,61,121
273,customer-273,165,223,117,22,38
274,customer-274,97,135,119,206,116
275,customer-275,146,173,59,175,121
276,customer-276,10,99,68,182,218
277,customer-277,89,124,145,252,180
278,customer-278,153,163,126,215,71
279,customer-279,152,162,184,49,35
280,customer-280,175,222,131,217,122
281,customer-281,74,156,32,120,198
282,customer-282,46,76,177,128,218
283,customer-283,203,243,46,40,81
284,customer-284,48,82,161,159,36
285,customer-285,97,100,114,170,137
286,customer-286,195,239,212,194,42
287,customer-287,97,131,77,212,94
288,customer-288,167,234,44,64,244
289,customer-289,201,266,186,144,153
290,customer-290,240,330,206,72,124
291,customer-291,179,270,198,134,101
292,customer-292,183,227,60,144,132
293,customer-293,127,177,97,11,69
294,customer-294,136,230,177,27,102
295,customer-295,210,265,179,95,122
296,customer-296,50,73,109,132,132
297,customer-297,117,205,199,21,83
298,customer-298,98,181,95,52,230
299,customer-299,188,205,179,111,65
300,customer-300,154,198,58,171,34
301,customer-301,129,227,108,103,183
302,customer-302,126,206,8,64,177
303,customer-303,33,78,107,151,67
304,customer-304,102,188,148,150,35
305,customer-305,30,95,174,80,85
306,customer-306,165,216,205,123,27
307,customer-307,162,250,105,148,104
308,customer-308,183,188,230,24,123
309,customer-309,117,122,135,109,190
310,customer-310,91,149,69,166,20
311,customer-311,112,112,192,208,205
312,customer-312,132,149,210,40,152
