id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,142,227,126,71,125
2,customer-2,239,240,44,155,47
3,customer-3,198,206,151,46,149
4,customer-4,69,129,13,185,20
5,customer-5,211,213,24,174,29
6,customer-6,123,195,29,34,167
7,customer-7,114,166,112,117,85
8,customer-8,225,257,25,32,172
9,customer-9,96,100,126,75,71
10,customer-10,64,92,232,0,0
11,customer-11,52,90,89,115,86
12,customer-12,209,239,2,197,4
13,customer-13,126,184,28,38,167
14,customer-14,179,200,228,0,0
15,customer-15,156,228,54,61,143
16,customer-16,157,184,7,1,194
17,customer-17,101,168,0,198,0
18,customer-18,211,308,59,59,141
19,customer-19,169,201,136,135,64
20,customer-20,144,179,182,23,23
21,customer-21,161,238,153,151,52
22,customer-22,78,80,62,136,141
23,customer-23,173,192,96,109,107
24,customer-24,65,116,124,74,130
25,customer-25,29,41,81,121,117
26,customer-26,193,208,62,136,142
27,customer-27,211,244,69,135,68
28,customer-28,151,193,228,0,0
29,customer-29,106,186,84,113,85
30,customer-30,68,137,183,19,18
31,customer-31,92,130,199,0,4
32,customer-32,74,133,104,91,110
33,customer-33,229,306,0,246,0
34,customer-34,84,106,18,18,186
35,customer-35,101,194,30,20,175
36,customer-36,131,163,98,103,102
37,customer-37,50,116,55,51,150
38,customer-38,74,74,153,46,44
39,customer-39,31,77,172,29,33
40,customer-40,39,81,103,92,111
41,customer-41,134,208,50,153,152
42,customer-42,135,155,71,61,134
43,customer-43,188,254,178,181,24
44,customer-44,198,283,19,182,18
45,customer-45,48,82,64,140,132
46,customer-46,135,209,73,126,122
47,customer-47,124,204,10,4,191
48,customer-48,241,332,158,40,46
49,customer-49,138,164,163,40,38
50,customer-50,14,20,157,47,45
51,customer-51,198,257,139,66,56
52,customer-52,149,165,194,1,8
53,customer-53,136,192,13,10,187
54,customer-54,139,195,147,51,56
55,customer-55,154,212,156,157,45
56,customer-56,198,287,102,103,102
57,customer-57,228,247,52,144,54
58,customer-58,147,210,6,2,195
59,customer-59,148,174,222,0,0
60,customer-60,118,129,58,137,65
61,customer-61,100,159,14,18,184
62,customer-62,201,270,82,118,119
63,customer-63,219,255,110,118,86
64,customer-64,93,99,132,134,67
65,customer-65,35,121,92,91,112
66,customer-66,53,75,140,60,63
67,customer-67,219,229,49,156,149
68,customer-68,184,276,122,75,79
69,customer-69,43,74,118,82,85
70,customer-70,73,125,151,48,48
71,customer-71,119,217,182,16,181
72,customer-72,220,316,138,145,58
73,customer-73,10,99,102,101,93
74,customer-74,114,173,114,88,109
75,customer-75,49,68,19,176,20
76,customer-76,113,187,190,187,12
77,customer-77,180,237,119,120,84
78,customer-78,118,118,72,123,76
79,customer-79,167,181,77,118,78
80,customer-80,137,161,162,40,164
81,customer-81,168,195,194,1,8
82,customer-82,68,155,175,21,27
83,customer-83,67,92,129,67,131
84,customer-84,190,190,14,183,184
85,customer-85,119,166,134,67,136
86,customer-86,178,214,135,67,137
87,customer-87,173,200,107,93,92
88,customer-88,81,119,0,256,0
89,customer-89,51,130,145,51,152
90,customer-90,104,132,205,0,0
91,customer-91,102,168,47,156,42
92,customer-92,22,105,135,136,61
93,customer-93,220,266,165,172,33
94,customer-94,25,70,92,106,90
95,customer-95,101,163,138,135,63
96,customer-96,74,140,58,143,143
97,customer-97,215,226,13,188,187
98,customer-98,201,244,144,57,56
99,customer-99,74,78,1,194,5
100,customer-100,178,230,160,38,39
101,customer-101,101,116,15,9,186
102,customer-102,72,149,102,101,95
103,customer-103,46,66,141,59,137
104,customer-104,90,94,95,105,109
105,customer-105,213,259,114,85,110
106,customer-106,137,190,55,142,55
107,customer-107,44,123,125,131,74
108,customer-108,69,118,96,104,104
109,customer-109,121,135,99,98,97
110,customer-110,161,204,123,72,124
111,customer-111,207,295,25,177,180
112,customer-112,138,148,7,198,4
113,customer-113,156,171,75,130,69
114,customer-114,37,93,94,107,106
115,customer-115,154,197,184,187,12
116,customer-116,160,194,125,73,125
117,customer-117,200,219,189,8,8
118,customer-118,192,209,55,58,143
119,customer-119,132,157,93,112,112
120,customer-120,17,64,0,247,0
121,customer-121,254,325,41,156,49
122,customer-122,83,84,167,33,28
123,customer-123,174,212,135,65,131
124,customer-124,174,247,69,65,134
125,customer-125,222,242,159,158,42
126,customer-126,182,235,14,188,17
127,customer-127,129,152,118,81,123
128,customer-128,124,149,48,156,48
129,customer-129,145,146,35,161,163
130,customer-130,154,216,153,49,150
131,customer-131,240,292,171,171,25
132,customer-132,176,258,163,36,160
133,customer-133,59,147,163,39,161
134,customer-134,156,203,49,153,148
135,customer-135,93,181,41,164,38
136,customer-136,205,237,50,146,52
137,customer-137,185,221,191,188,13
138,customer-138,110,141,205,0,0
139,customer-139,175,250,145,153,50
140,customer-140,54,90,56,63,140
141,customer-141,83,137,67,134,131
142,customer-142,94,111,164,37,36
143,customer-143,170,219,36,37,164
144,customer-144,34,65,96,91,107
145,customer-145,176,229,119,82,85
146,customer-146,123,162,43,155,155
147,customer-147,128,202,146,149,50
148,customer-148,153,161,121,78,118
149,customer-149,52,101,191,8,8
150,customer-150,88,95,41,41,154
151,customer-151,210,246,99,104,96
152,customer-152,161,190,143,56,146
153,customer-153,93,169,83,121,80
154,customer-154,14,49,179,16,18
155,customer-155,88,153,136,66,129
156,customer-156,162,185,185,14,13
157,customer-157,125,183,92,89,112
158,customer-158,167,259,70,126,125
159,customer-159,116,205,181,16,187
160,customer-160,80,83,18,180,23
161,customer-161,231,264,197,0,3
162,customer-162,112,155,24,174,25
163,customer-163,111,187,46,155,41
164,customer-164,163,230,75,123,125
165,customer-165,164,175,95,97,104
166,customer-166,108,145,179,16,189
167,customer-167,109,112,49,51,154
168,customer-168,107,197,80,117,83
169,customer-169,11,104,60,135,142
170,customer-170,109,192,0,202,2
171,customer-171,89,148,16,184,14
172,customer-172,143,175,43,153,48
173,customer-173,74,146,54,147,51
174,customer-174,112,170,0,201,0
175,customer-175,105,113,13,8,187
176,customer-176,18,23,163,40,42
177,customer-177,212,301,172,29,166
178,customer-178,89,124,33,26,171
179,customer-179,160,245,98,97,105
180,customer-180,48,100,159,161,36
181,customer-181,146,192,57,141,139
182,customer-182,178,200,0,0,223
183,customer-183,183,268,44,151,49
184,customer-184,37,106,108,87,114
185,customer-185,159,198,42,157,44
186,customer-186,35,98,0,0,206
187,customer-187,123,139,67,128,74
188,customer-188,109,125,107,90,105
189,customer-189,222,231,148,49,53
190,customer-190,38,70,110,92,88
191,customer-191,166,235,163,35,170
192,customer-192,76,129,137,61,64
193,customer-193,151,235,11,11,192
194,customer-194,161,193,106,98,89
195,customer-195,15,76,63,136,63
196,customer-196,105,195,154,46,46
197,customer-197,97,131,51,52,148
198,customer-198,198,217,26,174,30
199,customer-199,16,76,186,10,191
200,customer-200,29,98,78,125,118
201,customer-201,51,138,179,175,20
202,customer-202,114,175,87,112,111
203,customer-203,189,272,80,125,71
204,customer-204,181,191,10,188,13
205,customer-205,203,223,165,167,38
206,customer-206,184,253,31,30,169
207,customer-207,7,16,29,171,26
208,customer-208,163,252,58,64,140
