id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,50,108,125,128,77
2,customer-2,65,122,144,55,54
3,customer-3,240,284,61,144,54
4,customer-4,183,228,44,41,160
5,customer-5,128,207,89,109,93
6,customer-6,162,210,10,185,187
7,customer-7,65,154,23,178,20
8,customer-8,231,236,0,0,243
9,customer-9,201,211,151,51,48
10,customer-10,58,85,21,16,182
11,customer-11,44,48,174,26,179
12,customer-12,177,208,164,41,41
13,customer-13,176,250,56,139,56
14,customer-14,63,121,2,195,3
15,customer-15,119,155,36,29,168
16,customer-16,133,182,140,146,57
17,customer-17,68,111,52,56,147
18,customer-18,5,67,155,46,155
19,customer-19,193,263,11,184,21
20,customer-20,77,151,206,0,0
21,customer-21,89,160,60,68,135
22,customer-22,43,101,174,28,173
23,customer-23,181,191,17,186,180
24,customer-24,144,233,96,96,109
25,customer-25,91,93,115,81,84
26,customer-26,86,141,0,0,204
27,customer-27,104,145,8,193,5
28,customer-28,158,243,28,176,22
29,customer-29,147,152,154,46,50
30,customer-30,180,223,140,62,61
31,customer-31,109,176,153,156,46
32,customer-32,218,256,0,214,0
33,customer-33,220,247,172,26,179
34,customer-34,187,226,121,75,128
35,customer-35,104,119,176,22,178
36,customer-36,173,195,172,33,163
37,customer-37,248,248,56,147,53
38,customer-38,147,226,101,100,96
39,customer-39,119,199,2,6,195
40,customer-40,192,194,218,0,0
41,customer-41,164,192,125,128,74
42,customer-42,165,217,23,17,182
43,customer-43,56,145,240,0,0
44,customer-44,116,164,53,147,53
45,customer-45,97,108,83,84,117
46,customer-46,20,101,84,121,82
47,customer-47,186,283,128,124,77
48,customer-48,182,243,128,130,74
49,customer-49,92,184,150,147,48
50,customer-50,134,217,24,181,178
51,customer-51,148,239,0,0,204
52,customer-52,161,165,144,61,51
53,customer-53,61,102,0,250,0
54,customer-54,106,166,16,188,185
55,customer-55,191,218,180,15,20
56,customer-56,102,154,193,12,2
57,customer-57,116,163,94,90,111
58,customer-58,145,238,62,64,141
59,customer-59,83,115,12,20,183
60,customer-60,37,56,1,2,196
61,customer-61,217,243,187,15,190
62,customer-62,98,120,215,0,0
63,customer-63,197,247,168,33,34
64,customer-64,47,139,66,139,132
65,customer-65,165,238,23,181,16
66,customer-66,145,149,108,97,95
67,customer-67,201,291,189,13,8
68,customer-68,157,167,11,14,188
69,customer-69,81,114,113,89,111
70,customer-70,45,76,94,111,86
71,customer-71,155,245,0,0,203
72,customer-72,173,236,60,65,139
73,customer-73,56,136,143,56,52
74,customer-74,131,153,122,123,79
75,customer-75,175,252,39,158,47
76,customer-76,79,99,26,178,19
77,customer-77,202,260,83,76,120
78,customer-78,82,173,163,41,160
79,customer-79,88,179,20,23,178
80,customer-80,21,98,60,135,68
81,customer-81,75,168,105,103,92
82,customer-82,16,37,62,143,53
83,customer-83,78,120,106,98,97
84,customer-84,146,171,129,66,130
85,customer-85,189,214,103,95,95
86,customer-86,134,209,177,20,23
87,customer-87,152,182,93,111,103
88,customer-88,82,109,20,30,175
89,customer-89,32,68,155,164,41
90,customer-90,124,152,11,193,9
91,customer-91,89,164,136,134,66
92,customer-92,155,242,126,129,69
93,customer-93,60,118,40,161,165
94,customer-94,20,103,76,120,84
95,customer-95,67,132,160,45,160
96,customer-96,43,104,46,158,158
97,customer-97,33,91,76,125,79
