id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,173,219,62,134,62
2,customer-2,15,52,152,49,49
3,customer-3,185,199,132,130,70
4,customer-4,55,127,21,175,176
5,customer-5,117,125,139,60,60
6,customer-6,100,108,98,97,105
7,customer-7,33,66,51,150,48
8,customer-8,177,196,177,28,18
9,customer-9,185,270,0,204,0
10,customer-10,46,118,238,0,0
11,customer-11,87,170,169,34,36
12,customer-12,141,190,186,190,14
13,customer-13,102,173,128,74,67
14,customer-14,46,71,69,136,61
15,customer-15,19,52,17,14,184
16,customer-16,212,221,225,0,0
17,customer-17,102,145,154,151,50
18,customer-18,17,45,19,176,23
19,customer-19,113,118,21,174,181
20,customer-20,178,236,228,0,0
21,customer-21,73,159,40,41,162
22,customer-22,219,237,150,148,49
23,customer-23,204,278,124,75,121
24,customer-24,205,228,130,68,68
25,customer-25,146,214,164,31,41
26,customer-26,101,159,184,186,11
27,customer-27,171,175,112,87,114
28,customer-28,71,157,100,100,98
29,customer-29,86,175,69,136,67
30,customer-30,25,112,169,36,36
31,customer-31,77,119,21,175,176
32,customer-32,92,126,54,149,149
33,customer-33,52,108,95,108,108
34,customer-34,118,132,115,118,81
35,customer-35,163,197,194,189,10
36,customer-36,143,234,55,150,54
37,customer-37,44,68,91,112,83
38,customer-38,106,116,122,76,80
39,customer-39,192,225,23,179,16
40,customer-40,51,95,15,6,189
41,customer-41,153,157,83,76,120
42,customer-42,129,216,0,0,257
43,customer-43,177,241,0,0,211
44,customer-44,154,213,179,24,180
45,customer-45,100,175,0,214,0
46,customer-46,117,192,99,98,105
47,customer-47,185,190,140,62,62
48,customer-48,88,138,62,138,59
49,customer-49,34,36,114,113,87
50,customer-50,82,132,52,150,55
51,customer-51,15,47,13,189,10
52,customer-52,125,187,86,113,117
53,customer-53,134,181,80,84,118
54,customer-54,147,197,54,63,141
55,customer-55,119,181,194,5,6
56,customer-56,24,91,60,144,143
57,customer-57,189,245,119,115,85
58,customer-58,187,241,0,0,202
59,customer-59,29,61,14,184,182
60,customer-60,87,143,37,158,41
61,customer-61,126,132,124,81,77
62,customer-62,109,185,33,34,169
63,customer-63,202,260,0,0,218
64,customer-64,111,200,174,177,21
65,customer-65,76,111,247,0,0
66,customer-66,199,225,41,42,158
67,customer-67,204,234,219,0,0
68,customer-68,54,113,64,66,132
69,customer-69,54,131,59,136,140
70,customer-70,197,255,132,72,68
71,customer-71,57,104,9,6,193
72,customer-72,40,63,187,189,12
73,customer-73,150,233,49,43,155
74,customer-74,204,297,104,98,100
75,customer-75,180,195,152,159,43
76,customer-76,69,94,27,168,31
77,customer-77,89,106,8,194,11
78,customer-78,44,88,143,135,62
79,customer-79,201,269,21,24,177
80,customer-80,133,141,51,55,150
81,customer-81,146,187,101,99,96
82,customer-82,88,139,68,130,74
83,customer-83,205,260,125,124,78
84,customer-84,182,255,0,206,0
85,customer-85,137,163,185,14,20
86,customer-86,204,255,47,156,155
87,customer-87,195,227,55,60,144
88,customer-88,89,115,81,118,81
89,customer-89,212,280,135,134,61
90,customer-90,243,304,212,0,0
91,customer-91,118,118,145,153,50
92,customer-92,92,178,181,14,15
93,customer-93,167,261,187,10,14
94,customer-94,105,192,158,163,38
95,customer-95,141,194,135,68,128
96,customer-96,174,190,133,69,66
97,customer-97,142,153,60,57,145
98,customer-98,46,130,8,190,14
99,customer-99,90,95,111,91,90
100,customer-100,13,21,3,198,4
101,customer-101,165,254,110,101,94
102,customer-102,177,181,142,143,58
103,customer-103,127,136,175,22,182
104,customer-104,83,147,201,0,0
105,customer-105,58,118,158,47,156
106,customer-106,77,143,36,162,38
107,customer-107,145,174,129,131,71
108,customer-108,190,198,47,148,157
109,customer-109,181,258,108,89,111
