id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,204,300,220,0,0
2,product-2,119,179,141,56,140
3,product-3,19,73,6,4,193
4,product-4,113,138,142,55,140
5,product-5,151,204,175,29,173
6,product-6,102,159,29,29,176
7,product-7,192,232,141,143,59
8,product-8,20,20,183,183,13
9,product-9,133,220,82,116,83
10,product-10,8,95,50,152,51
11,product-11,194,283,0,0,215
12,product-12,31,124,49,50,155
13,product-13,164,236,0,0,237
14,product-14,17,66,202,3,0
15,product-15,73,130,14,190,9
16,product-16,92,180,104,101,93
17,product-17,101,173,83,118,80
18,product-18,66,98,90,113,89
19,product-19,129,223,171,169,32
20,product-20,117,133,111,87,112
21,product-21,124,205,24,26,176
22,product-22,115,153,169,35,35
23,product-23,72,159,169,35,35
24,product-24,78,115,167,37,168
25,product-25,241,326,154,43,48
26,product-26,58,145,0,218,0
27,product-27,128,189,78,118,121
28,product-28,167,191,142,57,60
29,product-29,150,159,102,103,102
30,product-30,151,202,116,120,83
31,product-31,67,147,0,0,199
32,product-32,14,99,0,0,246
33,product-33,184,184,76,121,81
34,product-34,17,43,146,50,58
35,product-35,197,223,123,123,80
36,product-36,156,241,23,23,179
37,product-37,164,164,0,213,0
38,product-38,114,202,135,141,62
39,product-39,101,105,61,134,69
40,product-40,201,281,0,0,212
41,product-41,125,217,128,76,77
42,product-42,120,210,89,92,109
43,product-43,47,133,229,0,0
44,product-44,161,173,174,26,175
45,product-45,75,134,81,117,121
46,product-46,20,97,139,145,59
47,product-47,86,158,81,121,84
48,product-48,227,255,50,147,150
49,product-49,12,101,110,85,116
50,product-50,204,295,115,80,115
51,product-51,52,133,131,74,73
52,product-52,195,204,165,170,35
53,product-53,56,115,149,48,49
54,product-54,121,207,194,8,3
55,product-55,133,218,115,85,90
56,product-56,113,165,60,68,136
57,product-57,115,136,67,61,134
58,product-58,184,246,0,0,231
59,product-59,199,221,22,177,182
60,product-60,91,134,4,201,3
61,product-61,117,130,183,188,15
62,product-62,152,221,68,134,132
63,product-63,63,109,13,17,188
64,product-64,125,201,164,36,160
65,product-65,152,235,143,57,146
66,product-66,132,221,150,48,156
67,product-67,110,204,173,27,174
68,product-68,82,163,138,65,138
69,product-69,136,163,254,0,0
70,product-70,167,235,19,186,16
71,product-71,39,103,9,9,186
72,product-72,120,196,0,0,210
73,product-73,170,173,13,191,4
74,product-74,28,90,179,16,26
75,product-75,79,139,91,91,113
76,product-76,172,246,0,243,0
77,product-77,87,134,50,51,152
78,product-78,119,156,94,100,102
79,product-79,158,221,18,185,14
80,product-80,112,148,156,48,46
81,product-81,194,239,61,138,134
82,product-82,199,206,24,23,174
83,product-83,83,178,49,42,156
84,product-84,250,286,19,17,179
85,product-85,19,82,48,49,150
86,product-86,194,199,165,34,31
87,product-87,7,83,141,58,61
88,product-88,27,116,151,50,50
89,product-89,102,128,93,112,112
90,product-90,90,187,49,152,48
91,product-91,151,179,122,128,73
92,product-92,184,256,55,145,58
93,product-93,176,182,71,69,132
94,product-94,127,171,106,90,92
95,product-95,27,44,142,55,141
96,product-96,65,135,46,157,47
97,product-97,116,195,179,22,176
98,product-98,159,215,6,189,13
99,product-99,118,208,90,113,115
100,product-100,76,165,69,133,129
101,product-101,100,137,142,148,57
102,product-102,21,45,0,207,0
103,product-103,203,267,83,83,114
104,product-104,223,307,94,88,107
105,product-105,106,141,157,45,38
106,product-106,186,250,70,73,128
107,product-107,74,120,100,104,105
108,product-108,214,259,1,194,9
109,product-109,52,116,43,157,157
110,product-110,187,188,37,33,163
111,product-111,96,125,38,162,39
112,product-112,170,216,0,3,201
113,product-113,140,196,96,106,100
114,product-114,192,199,0,201,3
115,product-115,23,95,73,74,125
116,product-116,110,163,161,42,159
117,product-117,38,104,156,40,41
118,product-118,164,168,241,0,0
119,product-119,148,213,112,109,92
120,product-120,206,300,38,40,161
121,product-121,82,84,93,92,111
122,product-122,164,236,62,134,134
123,product-123,170,179,56,145,60
124,product-124,94,184,77,123,76
125,product-125,109,186,46,152,44
126,product-126,65,118,48,151,49
127,product-127,127,149,38,162,160
128,product-128,208,249,20,180,184
129,product-129,154,253,61,68,134
130,product-130,138,228,123,75,72
131,product-131,34,91,0,207,0
132,product-132,133,165,7,195,191
133,product-133,95,165,66,132,72
134,product-134,216,231,125,78,73
135,product-135,80,116,250,0,0
136,product-136,141,158,130,73,123
137,product-137,117,157,10,14,189
138,product-138,181,243,159,162,38
139,product-139,196,292,62,54,142
140,product-140,151,238,137,58,138
141,product-141,159,168,36,168,31
142,product-142,122,178,0,0,217
143,product-143,196,226,0,232,0
144,product-144,154,213,44,153,153
145,product-145,42,103,63,68,135
146,product-146,233,295,134,127,68
147,product-147,64,100,139,57,140
148,product-148,120,150,165,163,39
149,product-149,121,132,26,173,22
150,product-150,193,267,78,121,79
151,product-151,142,150,0,3,202
152,product-152,144,169,59,138,67
153,product-153,221,274,132,128,69
154,product-154,249,326,162,161,40
155,product-155,104,129,0,0,201
156,product-156,18,37,4,191,8
157,product-157,99,141,169,167,29
158,product-158,213,248,39,157,40
159,product-159,152,181,129,72,70
160,product-160,214,214,103,97,99
161,product-161,207,255,46,149,154
162,product-162,163,202,89,113,115
163,product-163,217,257,12,192,3
164,product-164,162,238,32,170,34
165,product-165,181,221,77,125,79
166,product-166,94,178,112,91,111
167,product-167,220,255,0,273,0
168,product-168,74,143,98,98,99
169,product-169,204,254,180,16,18
170,product-170,171,183,0,0,235
171,product-171,64,83,109,103,96
172,product-172,174,174,0,0,206
173,product-173,24,73,97,99,106
174,product-174,67,145,93,106,89
175,product-175,199,225,117,80,88
176,product-176,220,238,159,155,41
177,product-177,195,214,171,30,24
178,product-178,121,169,136,65,132
179,product-179,113,125,67,132,73
180,product-180,161,250,60,145,53
181,product-181,253,318,7,196,2
182,product-182,142,177,0,0,222
183,product-183,235,296,13,12,186
184,product-184,88,172,89,85,115
185,product-185,194,223,33,42,162
186,product-186,194,277,76,128,74
187,product-187,208,237,193,200,4
188,product-188,121,202,106,91,110
189,product-189,199,218,0,0,245
190,product-190,49,105,62,64,135
191,product-191,137,223,72,130,67
192,product-192,102,148,34,30,168
193,product-193,81,120,54,142,148
194,product-194,170,197,116,124,81
195,product-195,183,244,176,26,170
196,product-196,135,205,167,165,36
197,product-197,120,135,0,0,259
198,product-198,109,122,163,160,38
199,product-199,46,63,148,144,56
200,product-200,172,248,140,58,55
201,product-201,179,267,234,0,0
202,product-202,185,190,144,57,58
203,product-203,220,253,102,102,94
204,product-204,19,26,8,8,191
205,product-205,166,188,145,59,55
206,product-206,36,133,181,175,21
207,product-207,101,102,63,133,133
208,product-208,112,201,125,80,120
209,product-209,162,168,22,178,20
210,product-210,126,217,120,83,119
211,product-211,117,128,61,139,137
212,product-212,238,296,0,0,213
213,product-213,134,186,24,178,27
214,product-214,203,225,83,114,89
215,product-215,13,98,25,173,26
216,product-216,102,170,153,43,154
217,product-217,218,266,139,131,66
218,product-218,97,99,239,0,0
219,product-219,41,136,208,0,0
220,product-220,89,115,0,0,222
221,product-221,111,146,110,115,87
222,product-222,143,211,154,46,45
223,product-223,103,156,230,0,0
224,product-224,62,99,0,0,207
225,product-225,80,165,10,188,193
226,product-226,177,215,66,139,62
227,product-227,30,101,84,112,92
228,product-228,223,287,174,176,28
229,product-229,102,155,110,116,87
230,product-230,48,105,203,2,0
231,product-231,219,306,154,158,46
232,product-232,89,164,111,87,115
233,product-233,59,81,101,103,97
234,product-234,89,176,196,8,192
235,product-235,95,115,180,17,180
236,product-236,151,233,0,0,215
237,product-237,220,301,0,0,200
238,product-238,85,121,118,77,123
239,product-239,44,99,88,115,108
