id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,78,171,8,7,197
2,product-2,154,221,32,33,164
3,product-3,116,173,111,91,85
4,product-4,49,112,121,82,80
5,product-5,74,132,83,120,117
6,product-6,30,98,127,73,71
7,product-7,166,173,148,56,55
8,product-8,67,99,153,151,46
9,product-9,193,261,0,222,0
10,product-10,134,160,82,118,86
11,product-11,141,149,47,149,156
12,product-12,209,292,49,57,148
13,product-13,120,213,37,163,166
14,product-14,189,284,17,185,184
15,product-15,136,154,8,5,196
16,product-16,204,257,142,62,139
17,product-17,175,262,134,64,65
18,product-18,183,228,105,100,96
19,product-19,185,194,64,132,141
20,product-20,92,179,80,123,77
21,product-21,92,158,206,0,0
22,product-22,96,102,73,129,68
23,product-23,154,170,31,173,26
24,product-24,49,131,74,121,79
25,product-25,190,206,71,76,125
26,product-26,208,267,112,91,83
27,product-27,40,109,36,35,169
28,product-28,74,170,71,127,124
29,product-29,168,231,60,135,136
30,product-30,213,238,81,118,123
31,product-31,199,259,124,121,76
32,product-32,191,263,173,26,29
33,product-33,52,128,11,185,18
34,product-34,148,214,0,0,233
35,product-35,154,180,34,39,165
36,product-36,128,158,112,85,116
37,product-37,208,291,0,214,0
38,product-38,107,159,84,111,120
39,product-39,202,246,26,176,19
40,product-40,251,321,75,78,120
41,product-41,218,257,41,156,155
42,product-42,156,179,138,146,59
43,product-43,16,43,41,157,44
44,product-44,205,230,163,32,32
45,product-45,97,161,30,166,35
46,product-46,81,110,180,24,17
47,product-47,50,134,158,154,45
48,product-48,154,208,100,95,102
49,product-49,99,152,13,6,192
50,product-50,132,169,185,11,14
51,product-51,52,146,154,47,46
52,product-52,118,155,51,49,154
53,product-53,58,136,113,86,88
54,product-54,21,102,87,115,108
55,product-55,72,135,96,96,101
56,product-56,249,255,112,109,92
57,product-57,50,83,85,83,119
58,product-58,62,118,138,67,67
59,product-59,71,150,18,178,182
60,product-60,90,99,184,12,193
61,product-61,71,106,47,149,56
62,product-62,182,189,118,78,121
63,product-63,173,220,186,11,12
64,product-64,27,97,166,162,33
65,product-65,206,305,44,42,153
66,product-66,96,117,161,40,40
67,product-67,153,227,13,14,184
68,product-68,152,239,96,101,103
69,product-69,103,154,134,62,141
70,product-70,173,257,148,145,54
71,product-71,29,42,0,0,206
72,product-72,95,162,0,207,0
73,product-73,46,115,130,129,73
74,product-74,198,291,14,188,17
75,product-75,95,102,145,60,54
76,product-76,96,158,53,148,54
77,product-77,210,280,35,40,165
78,product-78,28,35,156,41,45
79,product-79,91,107,34,168,164
80,product-80,132,219,101,104,98
81,product-81,201,212,128,130,68
82,product-82,53,62,189,6,8
83,product-83,27,77,140,55,65
84,product-84,247,326,18,180,23
85,product-85,136,142,0,0,208
86,product-86,159,193,196,3,7
87,product-87,189,241,46,157,39
88,product-88,33,57,53,150,49
89,product-89,166,184,39,163,37
90,product-90,176,236,62,138,62
91,product-91,97,181,131,71,74
92,product-92,193,275,111,93,94
93,product-93,30,61,114,82,84
94,product-94,134,211,0,0,217
95,product-95,66,152,52,50,145
96,product-96,115,162,110,102,93
97,product-97,111,144,163,35,169
98,product-98,176,183,168,168,34
99,product-99,215,283,126,70,79
100,product-100,183,204,141,144,57
101,product-101,81,92,43,155,47
102,product-102,151,174,16,186,184
103,product-103,79,165,37,166,36
104,product-104,182,235,199,191,4
105,product-105,183,261,127,76,125
106,product-106,55,142,63,140,55
107,product-107,97,124,206,0,0
108,product-108,108,132,97,104,100
109,product-109,102,184,185,16,189
110,product-110,183,227,104,104,96
111,product-111,144,160,189,6,15
112,product-112,135,212,81,74,122
113,product-113,141,208,148,148,51
114,product-114,146,183,7,194,196
115,product-115,203,236,104,106,96
116,product-116,23,96,82,115,121
117,product-117,182,262,152,51,148
118,product-118,175,262,94,100,103
119,product-119,248,271,219,0,0
120,product-120,166,167,21,180,19
121,product-121,139,141,93,102,97
122,product-122,105,160,51,44,152
123,product-123,75,169,8,17,188
124,product-124,255,341,104,108,96
125,product-125,149,228,0,206,0
126,product-126,166,195,154,47,149
127,product-127,227,284,31,26,169
128,product-128,41,112,0,212,0
129,product-129,181,219,127,78,72
130,product-130,172,224,27,36,168
131,product-131,9,90,171,170,25
132,product-132,75,132,145,59,56
133,product-133,59,99,181,16,186
134,product-134,220,247,104,99,95
135,product-135,137,214,162,43,162
136,product-136,188,191,100,97,98
137,product-137,76,108,43,49,156
138,product-138,194,259,11,186,186
139,product-139,179,242,100,103,95
140,product-140,255,331,166,37,166
141,product-141,106,202,100,105,96
142,product-142,70,101,186,17,11
143,product-143,109,140,52,147,152
144,product-144,74,83,32,166,36
145,product-145,133,152,173,27,25
146,product-146,54,105,32,29,173
147,product-147,151,161,24,178,24
148,product-148,234,298,69,66,133
149,product-149,182,213,61,143,52
150,product-150,41,101,0,0,245
151,product-151,214,239,189,15,9
152,product-152,152,228,49,155,152
153,product-153,42,74,124,76,127
154,product-154,197,256,169,30,166
155,product-155,57,61,101,100,96
156,product-156,59,94,60,142,139
157,product-157,179,215,20,17,183
158,product-158,140,153,137,66,63
159,product-159,47,83,180,18,22
160,product-160,177,267,32,170,34
161,product-161,198,255,31,174,174
162,product-162,215,225,100,104,96
163,product-163,93,174,29,169,36
164,product-164,216,263,4,201,1
165,product-165,18,82,178,27,175
166,product-166,235,275,174,29,23
167,product-167,111,163,42,161,41
168,product-168,40,74,151,45,158
169,product-169,61,130,100,102,97
170,product-170,181,220,135,132,63
171,product-171,150,241,119,76,129
172,product-172,92,98,104,97,97
173,product-173,41,83,1,198,7
174,product-174,58,109,54,145,57
175,product-175,159,183,0,200,0
176,product-176,47,50,0,207,0
177,product-177,160,216,150,47,151
178,product-178,81,168,56,147,146
179,product-179,270,330,160,35,38
180,product-180,79,168,171,165,31
181,product-181,43,90,190,188,14
182,product-182,224,306,92,98,105
183,product-183,66,92,23,174,26
184,product-184,104,116,10,9,193
185,product-185,56,75,101,100,103
186,product-186,248,312,87,110,92
187,product-187,134,140,0,0,204
188,product-188,284,341,37,38,163
189,product-189,20,76,78,122,76
190,product-190,74,93,13,191,10
191,product-191,120,132,19,184,180
192,product-192,179,233,54,146,50
193,product-193,111,185,72,131,66
194,product-194,185,270,152,150,53
195,product-195,191,197,50,57,146
196,product-196,156,156,171,172,31
197,product-197,62,99,151,48,44
198,product-198,105,182,25,178,20
199,product-199,79,114,173,173,22
200,product-200,99,142,120,116,84
201,product-201,101,157,94,100,105
202,product-202,176,196,114,84,81
203,product-203,187,187,132,72,128
204,product-204,140,147,195,2,9
205,product-205,140,178,11,13,186
206,product-206,122,188,125,77,128
207,product-207,90,108,188,14,181
208,product-208,86,100,196,9,194
209,product-209,48,55,97,100,95
210,product-210,192,274,110,85,87
211,product-211,201,232,84,83,120
212,product-212,103,120,184,14,12
213,product-213,53,112,176,29,24
214,product-214,148,191,173,23,174
215,product-215,89,156,101,104,98
216,product-216,176,227,87,92,108
217,product-217,142,156,3,199,0
218,product-218,67,78,13,190,187
219,product-219,66,86,176,20,24
220,product-220,39,110,154,156,42
221,product-221,50,87,60,138,144
222,product-222,82,110,111,86,113
223,product-223,100,149,171,27,27
224,product-224,223,248,192,10,7
225,product-225,154,170,184,20,12
226,product-226,96,166,7,193,2
227,product-227,104,148,18,177,178
228,product-228,60,133,105,107,95
229,product-229,24,36,90,91,105
230,product-230,95,119,213,0,0
231,product-231,70,99,6,196,6
232,product-232,51,77,170,31,28
233,product-233,25,83,22,30,174
234,product-234,198,244,63,134,142
235,product-235,75,78,3,201,0
236,product-236,53,113,63,135,132
237,product-237,38,86,133,69,63
238,product-238,156,186,119,86,86
239,product-239,202,286,171,27,170
240,product-240,142,226,82,83,115
241,product-241,73,103,112,93,83
242,product-242,57,82,108,95,91
243,product-243,130,203,20,182,17
244,product-244,92,160,0,0,222
245,product-245,183,266,114,81,122
246,product-246,154,191,0,196,3
247,product-247,104,172,26,24,176
248,product-248,67,74,208,0,0
249,product-249,38,65,32,167,34
250,product-250,112,206,16,9,186
251,product-251,25,99,66,132,66
252,product-252,176,259,68,127,129
253,product-253,96,120,0,0,228
254,product-254,24,43,49,150,45
255,product-255,30,64,96,105,106
256,product-256,64,116,90,113,89
257,product-257,167,198,60,138,142
258,product-258,59,150,64,134,65
259,product-259,92,152,0,203,0
260,product-260,90,131,96,102,102
261,product-261,47,95,146,141,58
262,product-262,37,111,207,0,0
263,product-263,224,300,97,94,107
264,product-264,200,276,82,123,75
265,product-265,118,199,66,134,71
266,product-266,42,44,0,0,213
267,product-267,121,144,7,10,192
268,product-268,91,111,196,8,0
269,product-269,179,255,132,67,68
270,product-270,44,78,143,56,140
271,product-271,22,75,66,56,139
272,product-272,30,44,164,40,31
273,product-273,60,152,157,42,45
274,product-274,80,104,31,169,165
275,product-275,119,128,10,3,194
276,product-276,129,209,55,147,48
277,product-277,35,79,65,133,132
278,product-278,144,218,224,0,0
279,product-279,136,171,135,137,63
280,product-280,182,238,150,45,54
281,product-281,150,193,122,75,73
282,product-282,213,265,46,150,49
283,product-283,224,251,15,185,16
284,product-284,132,188,175,170,25
285,product-285,224,309,65,132,65
286,product-286,53,92,95,100,109
287,product-287,55,59,91,114,105
288,product-288,183,246,92,110,108
289,product-289,209,211,36,160,167
290,product-290,106,109,2,4,194
291,product-291,203,216,86,118,87
292,product-292,202,292,37,39,166
293,product-293,76,87,145,136,59
294,product-294,57,59,84,87,114
295,product-295,254,327,117,111,84
