id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,160,231,84,91,112
2,product-2,141,185,3,194,2
3,product-3,179,264,118,77,125
4,product-4,121,187,0,0,224
5,product-5,228,244,184,15,188
6,product-6,121,127,73,73,124
7,product-7,158,216,222,0,0
8,product-8,136,159,102,103,94
9,product-9,128,216,103,102,99
10,product-10,184,220,79,117,118
11,product-11,102,197,216,0,0
12,product-12,127,167,35,166,169
13,product-13,130,169,112,91,84
14,product-14,113,175,153,47,157
15,product-15,188,262,155,43,50
16,product-16,169,202,59,138,57
17,product-17,226,228,119,83,121
18,product-18,133,154,55,141,144
19,product-19,217,287,10,12,190
20,product-20,53,116,171,32,30
21,product-21,69,145,27,29,168
22,product-22,120,163,42,162,40
23,product-23,132,160,62,56,140
24,product-24,139,229,178,19,179
25,product-25,149,227,0,0,248
26,product-26,58,95,200,2,0
27,product-27,114,157,167,35,31
28,product-28,95,111,190,14,6
29,product-29,195,251,52,47,150
30,product-30,54,124,170,171,29
31,product-31,90,171,97,103,103
32,product-32,96,145,0,200,0
33,product-33,132,135,78,124,80
34,product-34,124,210,0,201,0
35,product-35,31,78,92,105,111
36,product-36,46,48,129,69,130
37,product-37,84,149,5,4,191
38,product-38,37,67,163,32,38
39,product-39,85,145,176,24,23
40,product-40,152,172,108,88,90
41,product-41,193,240,82,122,120
42,product-42,208,260,8,191,7
43,product-43,201,239,115,82,86
44,product-44,116,201,40,160,163
45,product-45,186,239,150,51,49
46,product-46,242,248,85,115,90
47,product-47,189,236,133,65,64
48,product-48,65,100,135,68,129
49,product-49,141,160,73,125,75
50,product-50,148,243,41,158,46
51,product-51,207,249,0,237,0
52,product-52,227,245,120,120,77
53,product-53,65,89,128,71,126
54,product-54,119,180,171,29,29
55,product-55,137,232,29,30,172
56,product-56,119,139,92,91,113
57,product-57,104,126,22,30,174
58,product-58,170,197,201,0,0
59,product-59,88,91,29,170,32
60,product-60,132,222,59,141,142
61,product-61,155,223,56,58,144
62,product-62,172,245,139,135,64
63,product-63,56,57,126,130,73
64,product-64,89,138,85,114,114
65,product-65,239,304,137,68,65
66,product-66,88,177,112,118,83
67,product-67,121,163,148,148,52
68,product-68,184,242,141,56,139
69,product-69,167,202,69,135,61
70,product-70,139,163,99,104,99
71,product-71,127,151,0,0,204
72,product-72,45,71,156,40,159
73,product-73,78,104,41,157,157
74,product-74,197,243,121,81,84
75,product-75,148,200,161,42,159
76,product-76,151,158,21,175,21
77,product-77,41,64,189,14,13
78,product-78,124,174,176,19,26
79,product-79,137,218,58,139,146
80,product-80,83,173,40,160,41
81,product-81,205,272,16,186,185
82,product-82,185,269,80,119,83
83,product-83,68,109,100,104,99
84,product-84,125,168,186,12,188
85,product-85,70,77,0,205,0
86,product-86,190,251,83,117,88
87,product-87,129,137,40,36,161
88,product-88,158,168,185,19,16
89,product-89,95,165,8,197,5
90,product-90,49,62,63,132,65
91,product-91,230,239,42,154,161
92,product-92,221,281,100,99,104
93,product-93,36,70,164,163,38
94,product-94,147,184,47,48,151
95,product-95,20,35,59,136,68
96,product-96,242,309,0,256,0
97,product-97,47,58,69,66,135
98,product-98,116,123,72,73,129
99,product-99,17,49,195,6,5
100,product-100,101,165,272,0,0
101,product-101,15,98,144,145,51
102,product-102,153,242,152,45,152
103,product-103,130,138,144,143,55
104,product-104,56,61,117,87,117
105,product-105,90,169,120,83,113
106,product-106,60,84,194,191,11
107,product-107,194,289,50,149,52
108,product-108,100,167,6,198,0
109,product-109,132,170,0,0,210
110,product-110,118,183,87,87,117
111,product-111,57,90,117,122,82
112,product-112,147,167,144,52,144
113,product-113,218,239,35,164,36
114,product-114,30,67,14,186,9
115,product-115,165,171,28,171,29
116,product-116,120,167,128,134,68
117,product-117,137,177,6,8,191
118,product-118,125,147,113,115,87
119,product-119,112,204,47,151,158
120,product-120,76,148,108,94,89
121,product-121,33,48,136,66,64
122,product-122,59,67,29,176,21
123,product-123,181,208,57,56,143
124,product-124,142,179,163,36,166
125,product-125,240,280,74,129,74
126,product-126,95,104,34,170,34
127,product-127,259,265,27,31,173
128,product-128,140,160,62,136,137
129,product-129,66,74,31,166,29
130,product-130,208,213,128,67,68
131,product-131,184,269,112,92,108
132,product-132,12,84,66,134,130
133,product-133,171,268,93,103,107
134,product-134,139,189,40,157,156
135,product-135,73,109,0,0,216
136,product-136,159,232,185,184,15
137,product-137,170,236,143,58,144
138,product-138,189,227,0,261,0
139,product-139,78,118,189,12,192
140,product-140,13,37,165,39,158
141,product-141,145,225,80,117,120
142,product-142,207,219,161,43,40
143,product-143,92,148,50,150,48
144,product-144,85,124,30,27,172
145,product-145,253,311,39,159,41
