id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,118,163,111,90,107
2,customer-2,71,159,96,103,103
3,customer-3,189,264,122,76,75
4,customer-4,111,172,46,151,46
5,customer-5,60,69,102,102,99
6,customer-6,112,182,223,0,0
7,customer-7,118,165,147,53,151
8,customer-8,211,233,105,99,100
9,customer-9,30,116,0,209,0
10,customer-10,114,195,173,31,25
11,customer-11,141,230,157,155,45
12,customer-12,112,156,49,151,155
13,customer-13,239,295,57,145,51
14,customer-14,147,188,145,152,51
15,customer-15,200,267,36,40,159
16,customer-16,82,129,109,102,94
17,customer-17,122,187,57,148,143
18,customer-18,201,231,208,0,0
19,customer-19,183,251,70,77,125
20,customer-20,181,185,141,62,134
21,customer-21,139,169,6,6,191
22,customer-22,183,184,20,185,13
23,customer-23,103,122,193,7,2
24,customer-24,188,224,110,91,91
25,customer-25,111,139,14,20,184
26,customer-26,124,187,78,120,122
27,customer-27,51,138,213,0,0
28,customer-28,240,311,22,19,177
29,customer-29,250,341,10,187,16
30,customer-30,201,228,85,118,111
31,customer-31,69,70,85,117,120
32,customer-32,193,273,101,104,94
33,customer-33,103,115,78,87,118
34,customer-34,131,202,151,49,148
35,customer-35,248,310,199,198,5
36,customer-36,121,148,64,138,62
37,customer-37,168,194,63,67,134
38,customer-38,49,124,44,46,152
39,customer-39,122,205,0,216,0
40,customer-40,171,229,62,137,67
41,customer-41,72,124,63,58,140
42,customer-42,105,194,181,14,16
43,customer-43,70,143,180,24,21
44,customer-44,114,173,60,143,59
45,customer-45,68,160,60,67,136
46,customer-46,167,221,132,70,126
47,customer-47,130,173,21,183,19
48,customer-48,93,139,0,209,0
49,customer-49,108,186,105,100,98
50,customer-50,153,180,119,79,81
51,customer-51,47,76,27,173,25
52,customer-52,105,192,38,166,29
53,customer-53,145,217,96,97,106
54,customer-54,97,116,0,0,209
55,customer-55,48,135,119,77,83
56,customer-56,138,185,48,47,148
57,customer-57,194,259,112,89,113
58,customer-58,94,101,197,0,0
59,customer-59,64,120,15,190,8
60,customer-60,143,150,117,81,122
61,customer-61,69,92,159,152,45
62,customer-62,98,138,147,145,51
63,customer-63,166,214,52,146,151
64,customer-64,137,193,127,72,75
65,customer-65,196,226,106,99,99
66,customer-66,87,153,67,65,130
67,customer-67,70,70,14,13,189
68,customer-68,179,188,108,89,108
69,customer-69,122,161,49,149,51
70,customer-70,25,54,132,68,136
71,customer-71,131,174,170,32,25
72,customer-72,40,72,57,147,54
73,customer-73,79,99,92,112,88
74,customer-74,214,303,136,62,140
75,customer-75,83,97,4,11,193
76,customer-76,146,191,117,85,115
77,customer-77,19,97,87,108,91
78,customer-78,193,194,86,115,87
79,customer-79,225,248,35,32,170
80,customer-80,198,264,216,0,0
81,customer-81,144,190,148,49,53
82,customer-82,53,111,28,26,169
83,customer-83,184,279,43,159,155
84,customer-84,158,222,86,87,109
85,customer-85,9,21,42,155,154
86,customer-86,107,195,42,47,157
87,customer-87,210,254,0,0,205
88,customer-88,133,203,101,95,110
89,customer-89,85,168,0,268,0
90,customer-90,47,121,106,98,99
91,customer-91,136,234,178,178,19
92,customer-92,139,222,12,184,189
93,customer-93,194,278,119,78,84
94,customer-94,39,56,186,19,184
95,customer-95,15,84,116,110,85
96,customer-96,216,242,134,68,67
97,customer-97,45,119,171,169,31
98,customer-98,28,39,83,120,83
99,customer-99,81,168,137,136,63
100,customer-100,113,123,78,81,118
101,customer-101,41,54,98,102,100
102,customer-102,232,238,43,155,155
103,customer-103,30,55,24,19,178
104,customer-104,140,197,131,141,64
105,customer-105,183,200,97,105,104
106,customer-106,75,119,82,114,81
107,customer-107,100,113,13,184,11
108,customer-108,62,110,102,103,102
109,customer-109,134,141,171,171,27
110,customer-110,45,121,48,49,154
111,customer-111,28,58,125,77,120
112,customer-112,188,248,198,3,6
113,customer-113,94,178,44,43,158
114,customer-114,258,356,39,161,164
115,customer-115,206,257,50,57,145
116,customer-116,150,209,209,0,0
117,customer-117,134,225,179,20,22
118,customer-118,65,70,230,0,0
119,customer-119,200,278,0,222,0
120,customer-120,187,275,71,131,67
121,customer-121,126,175,12,13,186
122,customer-122,171,255,113,90,109
123,customer-123,154,206,152,51,147
124,customer-124,28,93,178,181,19
125,customer-125,144,167,69,68,127
126,customer-126,117,174,200,0,2
127,customer-127,52,113,0,0,204
128,customer-128,144,213,121,76,129
129,customer-129,242,250,41,157,163
130,customer-130,189,261,32,167,164
131,customer-131,117,209,25,172,170
132,customer-132,183,238,123,82,123
133,customer-133,207,268,45,47,154
134,customer-134,118,129,17,180,20
135,customer-135,35,36,59,137,139
136,customer-136,122,177,2,6,196
137,customer-137,77,139,109,86,109
138,customer-138,202,204,153,51,48
139,customer-139,146,172,53,50,149
140,customer-140,172,203,39,166,30
141,customer-141,249,298,71,71,132
142,customer-142,185,261,178,177,23
143,customer-143,94,182,168,36,34
144,customer-144,207,294,61,143,57
145,customer-145,182,242,113,109,92
146,customer-146,94,146,194,2,3
147,customer-147,96,181,110,91,87
148,customer-148,14,51,116,85,119
149,customer-149,36,58,33,166,30
150,customer-150,15,20,71,126,70
151,customer-151,186,266,0,0,203
152,customer-152,169,176,116,117,86
153,customer-153,102,188,45,154,151
154,customer-154,75,139,0,203,0
155,customer-155,247,342,0,0,235
156,customer-156,184,241,96,108,101
157,customer-157,110,187,121,124,77
158,customer-158,216,229,71,127,131
159,customer-159,35,83,31,25,170
160,customer-160,186,199,138,65,133
161,customer-161,115,201,22,178,21
162,customer-162,177,234,61,135,70
163,customer-163,79,149,141,56,58
164,customer-164,164,245,104,96,105
165,customer-165,150,166,182,23,20
166,customer-166,133,163,2,200,194
167,customer-167,169,228,128,119,77
168,customer-168,43,94,120,128,76
169,customer-169,109,152,0,205,0
170,customer-170,226,236,47,46,149
171,customer-171,126,129,128,76,129
172,customer-172,185,276,83,115,82
173,customer-173,52,123,166,33,162
