id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,48,91,131,130,70
2,product-2,37,42,144,144,57
3,product-3,112,177,178,17,183
4,product-4,230,253,67,129,67
5,product-5,21,41,8,191,195
6,product-6,137,175,82,121,74
7,product-7,82,106,41,160,154
8,product-8,143,231,164,36,39
9,product-9,111,141,191,11,192
10,product-10,30,51,81,83,118
11,product-11,158,247,68,63,135
12,product-12,183,264,0,0,251
13,product-13,66,116,116,115,85
14,product-14,176,256,0,215,0
15,product-15,97,154,176,23,176
16,product-16,148,153,46,46,152
17,product-17,132,196,121,125,79
18,product-18,151,160,127,128,77
19,product-19,235,275,0,209,0
20,product-20,70,144,67,71,131
21,product-21,186,189,93,106,92
22,product-22,90,131,142,150,53
23,product-23,120,178,85,85,115
24,product-24,109,166,145,59,51
25,product-25,49,101,177,177,26
26,product-26,202,212,214,0,0
27,product-27,45,67,29,170,31
28,product-28,84,98,151,52,150
29,product-29,198,284,127,76,128
30,product-30,234,255,129,66,133
31,product-31,165,216,5,5,200
32,product-32,149,169,31,165,38
33,product-33,183,248,25,173,178
34,product-34,201,221,120,84,78
35,product-35,154,193,73,125,127
36,product-36,106,173,13,9,191
37,product-37,89,134,145,60,57
38,product-38,178,214,131,65,74
39,product-39,138,215,169,31,173
40,product-40,114,166,57,145,140
41,product-41,101,142,139,66,57
42,product-42,149,243,0,196,9
43,product-43,14,30,131,68,71
44,product-44,133,157,0,0,205
45,product-45,141,228,51,152,150
46,product-46,142,200,0,209,0
47,product-47,191,259,6,11,194
48,product-48,97,158,154,150,49
49,product-49,255,287,70,70,132
50,product-50,169,210,103,95,102
51,product-51,81,141,23,16,181
52,product-52,113,199,72,127,74
53,product-53,37,100,180,23,25
54,product-54,42,122,19,183,15
55,product-55,104,136,133,68,133
56,product-56,25,46,0,0,216
57,product-57,98,171,15,16,184
58,product-58,68,149,68,70,131
59,product-59,45,69,117,78,87
60,product-60,186,206,0,0,240
61,product-61,105,145,0,224,0
62,product-62,128,211,127,131,70
63,product-63,76,165,81,117,119
64,product-64,193,246,123,76,77
65,product-65,99,180,109,89,94
66,product-66,36,121,0,0,201
67,product-67,83,110,149,146,54
68,product-68,135,139,129,132,69
69,product-69,110,195,123,124,76
70,product-70,138,198,280,0,0
71,product-71,138,193,158,153,44
72,product-72,160,217,0,240,0
73,product-73,114,132,208,0,0
74,product-74,114,209,150,46,49
75,product-75,183,243,31,171,29
76,product-76,90,92,11,193,2
77,product-77,153,238,25,170,170
78,product-78,208,244,162,36,167
79,product-79,85,98,117,81,119
80,product-80,139,225,33,163,166
81,product-81,84,107,123,124,78
82,product-82,176,203,77,69,126
83,product-83,54,102,182,17,184
84,product-84,94,133,120,118,85
85,product-85,217,245,154,51,154
86,product-86,85,148,183,178,17
87,product-87,88,144,201,1,0
88,product-88,91,159,67,128,74
89,product-89,35,124,127,75,75
90,product-90,85,162,91,93,109
91,product-91,225,290,0,0,209
92,product-92,148,152,118,117,78
93,product-93,226,322,156,47,153
94,product-94,8,74,95,96,109
95,product-95,55,151,159,44,159
96,product-96,74,102,54,56,147
97,product-97,47,68,0,0,220
98,product-98,70,81,0,212,0
99,product-99,119,190,49,154,41
100,product-100,182,266,105,90,92
101,product-101,206,259,15,19,183
102,product-102,204,242,195,1,7
103,product-103,79,164,166,38,162
104,product-104,133,154,168,29,176
105,product-105,53,133,129,67,72
106,product-106,233,247,74,74,128
107,product-107,105,155,113,92,104
108,product-108,207,299,119,111,85
109,product-109,17,100,171,33,164
110,product-110,222,309,106,89,114
111,product-111,84,128,164,40,34
112,product-112,165,176,155,42,46
113,product-113,185,254,130,134,69
114,product-114,159,210,167,32,37
115,product-115,37,107,156,42,156
116,product-116,53,119,169,166,34
117,product-117,213,257,79,79,126
118,product-118,75,77,37,161,41
119,product-119,171,181,103,96,109
120,product-120,74,159,192,12,189
121,product-121,160,227,197,3,7
122,product-122,33,68,88,89,115
123,product-123,235,262,44,155,42
124,product-124,114,196,67,132,134
