id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,34,41,0,0,239
2,customer-2,125,225,119,82,81
3,customer-3,121,141,25,23,179
4,customer-4,200,263,139,139,63
5,customer-5,87,88,186,12,12
6,customer-6,121,151,122,81,81
7,customer-7,133,183,154,47,157
8,customer-8,151,234,87,111,111
9,customer-9,174,198,5,196,5
10,customer-10,65,132,213,0,0
11,customer-11,209,272,161,39,161
12,customer-12,220,232,63,70,134
13,customer-13,166,179,13,9,191
14,customer-14,184,226,177,21,19
15,customer-15,135,180,158,39,160
16,customer-16,143,159,108,108,97
17,customer-17,175,176,96,97,106
18,customer-18,17,68,94,92,103
19,customer-19,136,225,166,38,37
20,customer-20,131,145,138,66,61
21,customer-21,141,199,78,124,119
22,customer-22,82,159,42,154,162
23,customer-23,140,190,177,23,172
24,customer-24,95,139,2,5,200
25,customer-25,200,277,132,138,63
26,customer-26,113,140,135,136,68
27,customer-27,141,225,45,160,154
28,customer-28,213,284,165,33,40
29,customer-29,20,60,90,91,114
30,customer-30,113,132,72,126,70
31,customer-31,223,252,143,151,53
32,customer-32,172,205,141,58,139
33,customer-33,31,99,100,101,95
34,customer-34,30,127,0,0,202
35,customer-35,73,136,42,161,34
36,customer-36,37,79,113,86,82
37,customer-37,17,33,139,134,63
38,customer-38,128,161,15,185,182
39,customer-39,109,136,158,156,41
40,customer-40,120,143,33,34,169
41,customer-41,85,121,97,104,107
42,customer-42,178,223,90,114,115
43,customer-43,243,271,32,171,26
44,customer-44,168,209,59,57,138
45,customer-45,110,143,52,150,48
46,customer-46,50,139,158,151,45
47,customer-47,67,135,41,38,162
48,customer-48,256,301,0,209,0
49,customer-49,232,268,134,67,133
50,customer-50,173,256,33,35,163
51,customer-51,44,74,50,147,49
52,customer-52,238,278,45,43,158
53,customer-53,87,160,107,93,105
54,customer-54,55,78,66,135,67
55,customer-55,188,193,2,197,6
56,customer-56,143,145,0,230,0
57,customer-57,89,159,176,25,20
58,customer-58,136,192,132,66,64
59,customer-59,157,252,15,187,183
60,customer-60,203,270,0,2,199
61,customer-61,168,262,165,36,162
62,customer-62,59,149,0,230,0
63,customer-63,113,174,53,148,52
64,customer-64,1,91,0,228,0
65,customer-65,186,221,188,17,179
66,customer-66,72,111,30,30,171
67,customer-67,38,107,211,0,0
68,customer-68,187,227,91,106,96
69,customer-69,94,163,102,102,97
70,customer-70,154,176,35,30,166
71,customer-71,227,318,160,36,165
72,customer-72,141,175,194,5,191
73,customer-73,166,249,78,125,124
74,customer-74,21,68,112,84,116
75,customer-75,122,202,195,4,197
76,customer-76,198,266,123,77,81
77,customer-77,198,262,128,69,130
78,customer-78,42,86,165,39,162
79,customer-79,257,323,29,29,176
80,customer-80,124,161,216,0,0
81,customer-81,214,252,0,215,0
82,customer-82,162,223,221,0,0
83,customer-83,181,257,143,57,60
84,customer-84,69,69,160,41,155
85,customer-85,84,90,99,100,105
86,customer-86,150,229,130,68,137
87,customer-87,179,181,44,156,151
88,customer-88,45,94,89,87,111
89,customer-89,150,179,168,37,32
90,customer-90,121,173,2,0,200
91,customer-91,147,204,89,114,113
92,customer-92,97,114,189,10,15
93,customer-93,161,215,0,223,0
94,customer-94,164,250,69,135,65
95,customer-95,201,225,56,145,144
96,customer-96,188,282,0,222,0
97,customer-97,205,232,180,15,21
98,customer-98,80,86,13,12,188
99,customer-99,92,131,8,14,188
100,customer-100,168,205,138,137,61
101,customer-101,150,166,22,178,25
102,customer-102,184,276,73,69,131
103,customer-103,99,133,0,197,8
104,customer-104,197,235,168,166,37
105,customer-105,246,331,37,160,35
106,customer-106,175,213,140,136,60
107,customer-107,101,114,95,102,103
108,customer-108,166,218,145,55,54
109,customer-109,141,225,56,148,56
110,customer-110,69,123,157,41,43
111,customer-111,16,33,25,24,173
112,customer-112,167,190,127,77,70
113,customer-113,194,286,236,0,0
114,customer-114,66,96,178,27,27
115,customer-115,8,99,112,115,87
116,customer-116,27,79,222,0,0
117,customer-117,28,30,0,203,0
118,customer-118,209,239,98,94,101
119,customer-119,47,84,69,136,68
120,customer-120,185,259,97,101,100
121,customer-121,131,171,77,124,120
122,customer-122,192,276,104,101,100
123,customer-123,137,229,65,138,57
124,customer-124,33,53,143,140,59
125,customer-125,131,155,48,47,148
126,customer-126,237,270,87,118,87
127,customer-127,211,225,0,6,196
128,customer-128,88,111,28,177,23
129,customer-129,109,149,70,134,131
130,customer-130,72,163,185,10,13
131,customer-131,185,216,128,123,73
132,customer-132,62,120,7,3,193
133,customer-133,65,84,32,30,173
134,customer-134,114,124,41,164,35
135,customer-135,103,180,82,121,81
136,customer-136,76,159,106,109,89
137,customer-137,218,267,0,0,216
138,customer-138,39,121,12,186,17
139,customer-139,68,128,163,161,36
140,customer-140,146,218,61,134,144
141,customer-141,116,195,19,180,184
142,customer-142,15,96,149,53,152
143,customer-143,68,104,151,46,149
144,customer-144,42,58,92,91,108
145,customer-145,189,259,32,164,34
146,customer-146,82,93,0,0,252
147,customer-147,150,211,86,113,117
148,customer-148,60,140,8,191,196
149,customer-149,122,183,66,132,131
150,customer-150,43,106,60,64,136
151,customer-151,58,128,91,104,109
152,customer-152,164,236,128,76,74
153,customer-153,116,140,59,65,137
154,customer-154,200,204,17,8,187
155,customer-155,87,161,138,57,64
156,customer-156,199,241,96,100,98
157,customer-157,118,122,4,6,198
158,customer-158,166,230,99,105,92
159,customer-159,102,179,36,161,38
160,customer-160,152,172,189,197,8
161,customer-161,105,191,151,52,146
162,customer-162,19,55,154,149,46
163,customer-163,139,164,133,134,69
164,customer-164,48,101,86,110,111
165,customer-165,14,103,178,20,20
166,customer-166,103,116,24,176,21
167,customer-167,140,217,132,68,66
168,customer-168,124,183,143,139,59
169,customer-169,204,266,211,0,0
170,customer-170,178,201,95,109,108
171,customer-171,75,146,51,150,150
172,customer-172,15,73,10,9,195
173,customer-173,63,134,21,177,27
174,customer-174,177,226,187,13,9
175,customer-175,87,170,122,117,83
176,customer-176,87,101,223,0,0
177,customer-177,168,172,154,47,152
178,customer-178,123,176,37,39,158
179,customer-179,72,106,114,120,85
180,customer-180,39,90,28,27,175
181,customer-181,66,88,137,142,59
182,customer-182,120,160,13,184,19
183,customer-183,30,84,137,66,132
184,customer-184,147,240,94,106,109
185,customer-185,166,179,105,96,106
186,customer-186,142,222,52,147,148
187,customer-187,114,144,111,91,91
188,customer-188,76,114,182,21,20
189,customer-189,38,133,223,0,0
190,customer-190,280,303,124,72,74
191,customer-191,187,228,66,131,130
192,customer-192,251,294,69,126,132
193,customer-193,39,98,25,177,21
194,customer-194,201,220,41,45,160
195,customer-195,156,251,191,187,14
196,customer-196,209,232,16,187,186
197,customer-197,203,255,90,109,92
198,customer-198,137,159,0,254,0
199,customer-199,152,204,157,41,45
200,customer-200,104,179,66,131,136
201,customer-201,8,93,91,112,104
202,customer-202,229,288,230,0,0
203,customer-203,30,58,7,197,7
204,customer-204,188,218,75,128,122
205,customer-205,168,213,35,164,160
206,customer-206,114,204,192,8,6
207,customer-207,136,154,99,102,96
208,customer-208,163,249,183,22,174
209,customer-209,183,229,108,91,112
210,customer-210,161,234,102,97,98
211,customer-211,78,153,157,48,154
212,customer-212,222,281,153,162,42
213,customer-213,13,62,196,1,3
214,customer-214,49,96,74,122,121
215,customer-215,122,201,183,19,13
216,customer-216,191,234,68,127,137
217,customer-217,199,258,0,238,0
218,customer-218,199,286,168,29,29
219,customer-219,183,197,262,0,0
220,customer-220,69,78,16,189,181
221,customer-221,82,142,42,154,156
222,customer-222,167,169,194,6,8
223,customer-223,158,235,0,0,212
224,customer-224,179,254,34,161,44
225,customer-225,253,268,142,57,139
226,customer-226,5,23,172,27,31
227,customer-227,99,168,78,80,123
228,customer-228,105,150,59,140,58
229,customer-229,76,163,151,49,44
230,customer-230,199,215,0,226,0
231,customer-231,31,86,118,84,121
232,customer-232,157,207,84,114,112
233,customer-233,117,159,148,53,55
234,customer-234,152,249,59,139,141
235,customer-235,141,179,0,0,261
236,customer-236,133,162,186,11,9
237,customer-237,175,225,122,116,82
238,customer-238,43,113,108,106,92
239,customer-239,66,163,104,97,99
240,customer-240,154,160,114,82,87
241,customer-241,32,92,133,71,134
242,customer-242,80,139,30,34,169
243,customer-243,146,207,123,123,78
244,customer-244,153,212,144,60,56
245,customer-245,42,131,80,122,73
246,customer-246,153,170,144,61,54
247,customer-247,154,243,42,42,154
248,customer-248,57,114,107,97,94
249,customer-249,76,143,41,155,159
250,customer-250,175,221,0,219,0
251,customer-251,92,170,82,83,115
252,customer-252,157,157,141,54,151
253,customer-253,110,138,106,109,90
254,customer-254,197,287,142,142,58
255,customer-255,180,228,87,111,91
256,customer-256,209,236,96,106,102
257,customer-257,167,253,74,123,80
258,customer-258,210,259,167,34,168
259,customer-259,164,218,197,190,8
260,customer-260,192,280,147,48,155
261,customer-261,31,107,1,0,201
262,customer-262,222,241,125,125,78
263,customer-263,93,123,100,101,97
264,customer-264,79,105,77,121,80
265,customer-265,201,284,152,47,50
266,customer-266,142,156,0,259,0
267,customer-267,12,25,18,14,183
268,customer-268,185,221,102,101,97
269,customer-269,65,116,180,15,181
270,customer-270,17,80,216,0,0
271,customer-271,148,228,148,149,56
272,customer-272,49,92,107,89,91
273,customer-273,79,92,113,85,117
274,customer-274,68,148,92,108,90
275,customer-275,218,310,120,84,114
276,customer-276,74,106,0,241,0
277,customer-277,121,145,147,155,48
278,customer-278,213,221,64,54,141
