id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,117,197,224,0,0
2,customer-2,20,44,131,69,70
3,customer-3,193,258,76,73,124
4,customer-4,108,197,58,57,147
5,customer-5,80,117,140,63,58
6,customer-6,77,131,60,145,59
7,customer-7,111,114,70,74,126
8,customer-8,96,146,123,75,123
9,customer-9,191,282,162,38,166
10,customer-10,180,190,24,171,181
11,customer-11,188,220,112,111,90
12,customer-12,168,264,0,0,268
13,customer-13,103,196,0,245,0
14,customer-14,62,117,169,33,31
15,customer-15,114,154,11,192,3
16,customer-16,108,147,65,134,65
17,customer-17,89,170,59,62,138
18,customer-18,83,113,37,39,165
19,customer-19,30,103,35,40,162
20,customer-20,76,107,142,56,143
21,customer-21,129,148,9,194,9
22,customer-22,26,82,177,27,25
23,customer-23,138,171,114,90,86
24,customer-24,119,160,53,149,49
25,customer-25,103,194,135,138,67
26,customer-26,122,211,139,57,60
27,customer-27,191,274,26,172,32
28,customer-28,116,170,47,158,41
29,customer-29,40,120,95,92,110
30,customer-30,95,128,104,100,101
31,customer-31,128,178,47,151,149
32,customer-32,170,203,228,0,0
33,customer-33,116,184,110,94,90
34,customer-34,110,158,62,133,134
35,customer-35,102,190,86,86,117
36,customer-36,88,151,141,59,139
37,customer-37,77,174,57,146,52
38,customer-38,197,211,51,147,151
39,customer-39,25,66,201,0,0
40,customer-40,191,209,54,143,145
41,customer-41,217,227,0,0,208
42,customer-42,46,74,106,98,93
43,customer-43,195,234,46,159,42
44,customer-44,200,251,24,21,181
45,customer-45,72,96,158,44,161
46,customer-46,81,103,158,157,43
47,customer-47,122,128,90,109,108
48,customer-48,243,326,133,70,130
49,customer-49,124,205,142,55,144
50,customer-50,56,147,133,69,67
51,customer-51,105,106,136,127,69
52,customer-52,95,175,160,42,43
53,customer-53,78,123,94,105,99
54,customer-54,152,235,72,72,132
55,customer-55,202,267,80,122,77
56,customer-56,71,72,183,15,15
57,customer-57,131,147,85,119,112
58,customer-58,106,118,18,187,12
59,customer-59,146,203,165,166,39
60,customer-60,113,164,202,0,2
61,customer-61,165,193,17,20,181
62,customer-62,196,284,106,90,92
63,customer-63,144,234,186,13,11
64,customer-64,112,207,171,172,31
65,customer-65,80,154,96,99,100
66,customer-66,35,112,93,103,100
67,customer-67,111,197,48,153,152
68,customer-68,200,267,92,109,109
69,customer-69,109,137,67,135,132
70,customer-70,168,255,112,91,93
71,customer-71,224,224,154,48,148
72,customer-72,180,265,162,36,168
73,customer-73,49,76,205,0,0
74,customer-74,209,247,39,164,31
75,customer-75,45,124,241,0,0
76,customer-76,171,193,223,0,0
77,customer-77,49,140,65,67,136
78,customer-78,87,93,6,6,193
79,customer-79,240,264,103,109,92
80,customer-80,152,244,46,150,51
81,customer-81,247,298,151,46,159
82,customer-82,154,188,0,0,222
83,customer-83,125,171,150,45,156
84,customer-84,69,108,99,97,98
85,customer-85,99,120,162,162,36
86,customer-86,131,136,219,0,0
87,customer-87,174,177,195,6,10
88,customer-88,104,195,146,51,49
89,customer-89,161,174,121,76,77
90,customer-90,79,121,34,163,35
91,customer-91,53,76,46,157,157
92,customer-92,242,335,125,70,130
93,customer-93,208,295,145,145,58
94,customer-94,217,291,67,132,138
95,customer-95,34,87,231,0,0
96,customer-96,211,247,175,21,20
97,customer-97,160,228,152,50,49
98,customer-98,64,126,174,182,23
99,customer-99,152,220,132,134,66
100,customer-100,187,272,60,141,62
101,customer-101,183,186,68,62,135
102,customer-102,14,41,56,148,147
103,customer-103,164,177,126,117,79
104,customer-104,117,120,0,217,0
105,customer-105,135,144,11,6,191
106,customer-106,61,70,152,158,45
107,customer-107,161,188,24,18,181
108,customer-108,140,146,1,199,4
109,customer-109,130,171,165,35,30
110,customer-110,109,195,72,72,128
111,customer-111,32,86,146,54,51
112,customer-112,56,117,35,31,169
113,customer-113,70,133,52,55,144
114,customer-114,184,204,28,172,32
115,customer-115,107,184,34,171,29
116,customer-116,16,98,0,0,200
117,customer-117,163,243,72,132,69
118,customer-118,58,107,12,11,185
119,customer-119,118,160,157,158,47
120,customer-120,55,77,111,113,87
121,customer-121,75,108,58,137,141
122,customer-122,157,191,106,96,103
123,customer-123,170,223,60,145,58
124,customer-124,161,212,110,89,113
125,customer-125,70,112,0,203,0
126,customer-126,70,74,141,142,58
127,customer-127,44,94,132,130,69
128,customer-128,218,241,94,105,92
129,customer-129,78,112,113,90,91
130,customer-130,156,158,0,0,209
131,customer-131,46,89,81,115,123
132,customer-132,65,71,0,0,242
133,customer-133,228,252,121,84,82
134,customer-134,133,198,71,126,124
135,customer-135,175,247,32,170,35
136,customer-136,213,236,4,3,196
137,customer-137,145,154,7,193,6
138,customer-138,154,169,139,60,141
139,customer-139,58,111,133,135,63
140,customer-140,191,284,90,115,114
141,customer-141,180,270,117,87,80
142,customer-142,219,253,5,2,193
143,customer-143,180,182,160,43,160
144,customer-144,73,151,0,204,0
145,customer-145,129,175,2,199,198
146,customer-146,37,71,5,197,5
147,customer-147,193,258,82,113,118
148,customer-148,24,52,127,72,124
149,customer-149,64,111,53,144,53
150,customer-150,191,288,0,0,204
151,customer-151,240,326,57,147,143
152,customer-152,50,93,100,102,105
153,customer-153,85,136,86,110,92
154,customer-154,59,139,96,109,90
155,customer-155,60,119,98,90,105
156,customer-156,232,251,74,76,127
157,customer-157,94,157,141,59,61
158,customer-158,132,201,63,140,56
159,customer-159,220,255,128,121,77
160,customer-160,117,176,24,21,175
161,customer-161,80,126,101,103,96
162,customer-162,197,245,44,39,157
163,customer-163,169,197,186,12,17
164,customer-164,35,41,137,61,142
165,customer-165,133,217,26,174,24
166,customer-166,113,178,158,39,159
167,customer-167,119,141,0,206,0
168,customer-168,82,152,56,139,143
169,customer-169,88,161,155,158,47
170,customer-170,105,145,105,106,99
171,customer-171,110,177,7,193,10
172,customer-172,182,262,93,97,104
173,customer-173,177,193,33,165,34
174,customer-174,47,139,74,124,128
175,customer-175,104,140,0,248,0
176,customer-176,37,76,23,16,182
177,customer-177,142,235,201,4,0
178,customer-178,177,209,56,147,55
179,customer-179,51,142,60,140,137
180,customer-180,37,125,43,161,39
181,customer-181,44,44,9,188,14
182,customer-182,137,222,167,32,37
183,customer-183,177,185,64,133,71
184,customer-184,169,243,69,135,69
185,customer-185,170,224,39,165,38
186,customer-186,154,216,58,137,59
187,customer-187,91,137,81,88,117
188,customer-188,158,161,122,119,83
189,customer-189,73,149,62,64,139
190,customer-190,53,131,198,7,0
191,customer-191,224,245,174,27,178
192,customer-192,136,194,44,46,157
193,customer-193,56,117,3,197,1
194,customer-194,85,124,92,91,112
195,customer-195,197,251,0,0,238
196,customer-196,124,200,174,25,174
197,customer-197,160,256,121,84,84
198,customer-198,58,106,173,28,27
199,customer-199,99,122,159,160,38
200,customer-200,255,274,163,162,40
201,customer-201,63,89,72,123,75
202,customer-202,66,119,133,70,129
203,customer-203,31,117,170,31,165
204,customer-204,123,199,79,118,84
205,customer-205,84,91,44,161,38
206,customer-206,29,107,15,22,180
207,customer-207,140,144,138,64,134
208,customer-208,105,178,58,143,58
209,customer-209,46,113,58,143,138
210,customer-210,181,191,188,14,10
211,customer-211,190,218,83,120,76
212,customer-212,160,220,76,77,119
213,customer-213,81,152,171,30,166
214,customer-214,220,292,47,158,149
215,customer-215,159,199,77,86,119
216,customer-216,159,214,21,182,174
217,customer-217,149,231,0,0,241
218,customer-218,78,158,87,115,90
219,customer-219,77,147,182,19,176
220,customer-220,55,114,48,155,151
221,customer-221,206,244,31,25,173
222,customer-222,105,151,10,185,19
223,customer-223,151,236,39,32,166
224,customer-224,141,190,86,110,114
225,customer-225,200,251,179,20,180
226,customer-226,8,83,121,115,84
227,customer-227,91,143,24,26,171
228,customer-228,71,78,81,119,85
229,customer-229,85,101,0,0,209
230,customer-230,110,171,62,64,136
231,customer-231,229,231,146,142,57
232,customer-232,40,99,36,34,168
233,customer-233,168,173,161,38,34
234,customer-234,188,232,114,88,83
235,customer-235,124,185,105,101,94
236,customer-236,114,142,42,40,160
237,customer-237,22,78,82,116,88
238,customer-238,102,130,59,141,57
239,customer-239,217,311,148,57,48
240,customer-240,67,159,149,46,48
241,customer-241,85,141,0,280,0
242,customer-242,152,228,181,17,23
243,customer-243,195,218,14,16,188
244,customer-244,19,34,6,4,192
245,customer-245,160,198,0,0,216
246,customer-246,216,288,196,1,0
247,customer-247,265,353,170,28,27
248,customer-248,174,260,161,161,34
249,customer-249,172,177,91,110,86
250,customer-250,51,59,83,84,120
251,customer-251,134,188,82,115,90
252,customer-252,48,128,194,9,6
253,customer-253,81,125,123,75,126
254,customer-254,72,95,142,148,56
255,customer-255,91,169,174,28,24
256,customer-256,221,280,135,64,70
257,customer-257,71,138,50,58,146
258,customer-258,234,300,171,31,24
259,customer-259,229,246,56,143,56
260,customer-260,120,149,47,51,150
261,customer-261,242,261,90,105,100
262,customer-262,189,228,108,96,94
263,customer-263,22,111,35,161,169
264,customer-264,69,105,148,53,51
265,customer-265,164,207,128,130,74
266,customer-266,98,101,248,0,0
267,customer-267,197,254,29,168,30
268,customer-268,210,231,63,66,137
269,customer-269,130,176,35,40,163
270,customer-270,208,242,156,48,48
271,customer-271,261,302,12,191,190
272,customer-272,135,194,25,25,173
273,customer-273,179,274,198,4,4
274,customer-274,171,215,82,115,90
275,customer-275,197,265,101,96,100
276,customer-276,11,45,0,0,210
277,customer-277,135,180,41,160,41
278,customer-278,34,43,26,179,178
279,customer-279,143,161,66,69,130
280,customer-280,151,161,97,107,100
281,customer-281,87,101,147,54,51
282,customer-282,103,185,100,103,101
283,customer-283,111,189,33,27,169
284,customer-284,59,114,0,224,0
285,customer-285,107,202,10,190,192
286,customer-286,144,171,81,118,83
287,customer-287,122,156,143,59,57
288,customer-288,46,135,55,146,52
289,customer-289,165,254,179,20,16
290,customer-290,53,106,0,249,0
291,customer-291,111,187,97,102,102
292,customer-292,85,150,0,0,207
293,customer-293,151,218,165,37,40
294,customer-294,138,222,190,5,12
295,customer-295,81,117,47,48,150
296,customer-296,190,235,85,116,113
297,customer-297,73,97,44,48,156
298,customer-298,149,191,0,215,0
299,customer-299,60,76,139,143,58
300,customer-300,129,207,66,67,130
301,customer-301,45,122,0,0,206
302,customer-302,71,74,255,0,0
303,customer-303,193,197,99,103,100
304,customer-304,40,67,161,36,34
305,customer-305,96,164,0,0,221
306,customer-306,186,245,55,62,142
307,customer-307,96,112,10,190,188
308,customer-308,170,261,0,243,0
309,customer-309,38,48,44,153,160
310,customer-310,148,216,146,59,139
311,customer-311,207,255,145,50,59
312,customer-312,201,238,61,144,143
313,customer-313,223,244,47,158,153
314,customer-314,115,191,56,148,56
315,customer-315,142,214,67,133,132
316,customer-316,110,173,49,148,156
317,customer-317,220,301,57,146,145
318,customer-318,178,183,149,47,47
319,customer-319,144,170,74,75,126
320,customer-320,202,209,30,34,165
321,customer-321,242,247,125,70,132
322,customer-322,42,126,91,87,108
323,customer-323,156,206,161,43,40
324,customer-324,151,189,131,65,132
325,customer-325,150,231,17,188,183
326,customer-326,153,241,255,0,0
327,customer-327,175,229,96,89,107
328,customer-328,23,98,128,129,67
329,customer-329,25,69,190,10,6
330,customer-330,1,33,12,192,4
331,customer-331,129,181,145,56,54
332,customer-332,93,183,111,92,92
333,customer-333,91,141,101,101,99
334,customer-334,105,165,138,58,58
335,customer-335,177,252,200,3,3
336,customer-336,66,160,122,80,79
337,customer-337,70,138,122,74,124
338,customer-338,73,163,24,179,174
339,customer-339,53,81,194,2,2
340,customer-340,134,203,156,155,49
341,customer-341,53,68,147,154,48
342,customer-342,182,257,82,115,117
343,customer-343,223,301,82,85,116
344,customer-344,220,242,56,149,53
345,customer-345,121,201,97,99,102
346,customer-346,182,255,54,142,55
347,customer-347,249,334,155,157,40
348,customer-348,31,32,0,0,231
349,customer-349,223,284,121,80,80
350,customer-350,56,61,58,63,139
351,customer-351,61,126,225,0,0
352,customer-352,51,77,164,32,33
353,customer-353,109,152,154,147,48
354,customer-354,37,76,45,158,40
355,customer-355,252,309,100,101,97
356,customer-356,19,115,110,91,88
357,customer-357,18,106,119,82,76
358,customer-358,178,203,0,0,275
359,customer-359,227,316,71,124,79
360,customer-360,186,211,113,86,114
361,customer-361,67,97,195,10,1
362,customer-362,101,104,125,128,76
363,customer-363,58,143,0,211,0
364,customer-364,9,73,145,58,53
365,customer-365,111,111,47,155,158
366,customer-366,260,336,50,48,148
367,customer-367,214,276,0,225,0
368,customer-368,183,229,4,2,193
369,customer-369,66,153,99,97,99
370,customer-370,75,115,42,153,158
371,customer-371,205,274,56,148,47
372,customer-372,80,137,129,72,132
373,customer-373,111,174,184,13,17
374,customer-374,173,243,124,116,79
375,customer-375,37,79,171,25,180
376,customer-376,191,201,54,142,57
377,customer-377,13,35,45,159,160
378,customer-378,24,104,131,64,137
379,customer-379,89,90,32,171,34
