id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,99,109,25,26,170
2,product-2,129,206,20,175,179
3,product-3,71,139,131,71,64
4,product-4,171,242,0,5,199
5,product-5,105,140,147,57,54
6,product-6,45,121,145,149,53
7,product-7,200,267,97,101,100
8,product-8,40,126,62,140,55
9,product-9,84,174,36,161,34
10,product-10,113,137,201,0,2
11,product-11,53,80,69,130,129
12,product-12,33,81,77,119,118
13,product-13,65,150,70,129,71
14,product-14,27,82,142,141,61
15,product-15,157,195,146,55,50
16,product-16,50,132,33,170,32
17,product-17,55,139,54,150,49
18,product-18,152,178,16,180,17
19,product-19,45,80,93,103,101
20,product-20,163,213,4,198,7
21,product-21,41,83,187,184,17
22,product-22,113,119,0,262,0
23,product-23,77,121,45,153,47
24,product-24,70,119,62,134,66
25,product-25,63,79,0,272,0
26,product-26,91,121,88,109,115
27,product-27,37,57,66,134,130
28,product-28,159,232,0,204,0
29,product-29,114,139,126,76,79
30,product-30,161,238,0,0,230
31,product-31,25,78,73,128,77
32,product-32,190,254,62,62,133
33,product-33,182,267,42,155,157
34,product-34,238,287,36,163,168
35,product-35,112,169,0,213,0
36,product-36,74,132,36,28,169
37,product-37,119,176,218,0,0
38,product-38,209,260,140,62,136
39,product-39,81,141,34,33,170
40,product-40,220,270,120,79,126
41,product-41,95,180,84,111,87
42,product-42,225,244,5,198,7
43,product-43,62,130,47,150,51
44,product-44,165,245,149,145,54
45,product-45,180,219,42,43,159
46,product-46,73,153,72,74,128
47,product-47,88,120,176,20,185
48,product-48,51,145,4,198,0
49,product-49,185,260,98,97,102
50,product-50,160,246,183,20,177
51,product-51,55,108,157,40,46
52,product-52,137,142,182,175,20
53,product-53,90,128,110,110,90
54,product-54,169,201,5,11,192
55,product-55,40,91,36,36,168
56,product-56,196,225,0,205,0
57,product-57,32,99,172,26,32
58,product-58,117,197,130,140,65
59,product-59,92,170,94,106,107
60,product-60,131,206,103,99,96
61,product-61,219,297,125,122,77
62,product-62,191,232,145,51,57
63,product-63,142,152,28,176,168
64,product-64,121,170,0,0,217
65,product-65,95,136,80,72,125
66,product-66,106,188,172,174,31
67,product-67,161,247,187,18,14
68,product-68,28,89,0,3,202
69,product-69,259,338,96,99,103
70,product-70,125,167,118,85,115
71,product-71,66,147,171,26,177
72,product-72,161,231,112,87,87
73,product-73,42,130,0,0,208
74,product-74,111,145,147,54,55
75,product-75,260,312,158,38,37
76,product-76,178,197,196,4,9
77,product-77,121,176,94,95,109
78,product-78,94,104,8,16,188
79,product-79,78,98,99,95,106
80,product-80,112,156,130,133,68
81,product-81,237,291,181,23,176
82,product-82,141,205,108,87,109
83,product-83,139,193,109,87,94
84,product-84,228,239,164,33,167
85,product-85,147,237,52,151,145
86,product-86,118,213,129,132,71
87,product-87,96,177,109,94,88
88,product-88,71,108,116,85,111
89,product-89,116,164,10,6,191
90,product-90,126,185,0,208,0
91,product-91,107,152,169,167,36
92,product-92,20,104,0,0,212
93,product-93,153,187,134,140,63
94,product-94,171,237,188,9,193
95,product-95,166,226,126,126,69
96,product-96,206,214,62,63,142
97,product-97,121,200,0,0,231
98,product-98,54,82,125,127,76
99,product-99,96,99,69,64,134
100,product-100,132,194,200,4,2
101,product-101,184,245,122,76,75
102,product-102,47,70,152,152,49
103,product-103,128,178,0,219,0
104,product-104,55,136,5,196,9
105,product-105,174,215,89,107,116
106,product-106,112,141,0,204,0
107,product-107,196,274,80,117,122
108,product-108,91,127,0,0,229
109,product-109,12,38,198,2,0
110,product-110,38,112,45,159,156
111,product-111,92,179,20,24,180
112,product-112,260,265,151,51,44
113,product-113,99,102,247,0,0
114,product-114,253,262,0,0,206
115,product-115,170,175,153,46,149
116,product-116,148,179,16,19,183
117,product-117,136,207,110,109,90
118,product-118,90,162,49,156,40
119,product-119,59,64,241,0,0
120,product-120,157,190,107,100,98
121,product-121,26,111,64,55,140
122,product-122,71,127,61,142,59
123,product-123,116,184,131,130,73
124,product-124,174,178,202,0,0
125,product-125,72,147,151,49,44
126,product-126,213,280,113,110,91
127,product-127,70,100,132,134,64
128,product-128,88,144,78,125,126
129,product-129,157,187,120,116,81
130,product-130,23,115,83,115,117
131,product-131,38,39,58,147,48
132,product-132,65,137,142,53,60
133,product-133,4,8,117,86,111
134,product-134,61,109,211,0,0
135,product-135,204,218,126,72,78
136,product-136,97,108,67,134,70
137,product-137,63,128,156,39,40
138,product-138,74,156,114,123,82
139,product-139,58,146,23,180,16
140,product-140,175,237,242,0,0
141,product-141,12,31,171,26,178
142,product-142,187,209,2,1,194
143,product-143,103,133,24,27,177
144,product-144,120,176,83,85,116
145,product-145,153,216,164,36,169
146,product-146,82,130,78,118,127
147,product-147,158,206,89,111,93
148,product-148,87,118,49,52,153
149,product-149,146,169,193,12,5
150,product-150,36,80,104,99,91
151,product-151,171,188,141,146,56
152,product-152,180,228,115,80,118
153,product-153,167,250,0,0,220
154,product-154,127,161,115,82,118
155,product-155,67,97,121,82,84
156,product-156,233,283,162,43,152
157,product-157,181,250,0,0,205
158,product-158,100,132,151,45,47
159,product-159,194,269,59,59,137
160,product-160,105,191,185,15,187
161,product-161,56,144,69,71,128
162,product-162,68,79,153,45,152
163,product-163,169,219,148,50,51
164,product-164,32,99,98,101,101
165,product-165,208,218,20,183,20
166,product-166,212,278,155,149,50
167,product-167,226,251,120,75,80
168,product-168,129,224,197,8,3
169,product-169,76,154,36,161,42
170,product-170,71,125,83,114,82
171,product-171,158,197,138,67,59
172,product-172,104,119,217,0,0
173,product-173,227,272,72,68,133
174,product-174,27,39,117,112,87
175,product-175,60,114,67,73,132
176,product-176,119,218,170,25,175
177,product-177,129,191,120,121,82
178,product-178,98,133,185,13,186
179,product-179,201,290,68,132,135
180,product-180,5,58,0,216,0
181,product-181,33,114,62,61,142
182,product-182,26,109,0,0,223
183,product-183,216,218,0,0,208
184,product-184,97,109,62,53,142
185,product-185,104,172,187,9,16
186,product-186,87,134,88,109,115
187,product-187,166,180,47,157,45
188,product-188,90,143,0,205,0
189,product-189,162,246,196,190,9
190,product-190,128,176,14,188,12
191,product-191,128,181,85,84,114
192,product-192,61,119,124,123,74
193,product-193,152,177,20,181,24
194,product-194,91,141,7,16,188
195,product-195,113,175,10,188,16
196,product-196,184,190,0,0,246
197,product-197,42,76,184,12,12
198,product-198,58,92,111,90,93
199,product-199,51,105,57,142,61
200,product-200,159,205,140,146,58
201,product-201,108,163,194,4,5
202,product-202,9,59,62,140,56
203,product-203,202,254,0,0,204
204,product-204,78,80,152,48,147
205,product-205,49,64,128,77,70
206,product-206,181,220,0,0,278
