id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,145,211,159,20,147
2,product-2,144,232,218,50,192
3,product-3,56,77,218,57,114
4,product-4,151,172,121,110,103
5,product-5,209,227,9,216,172
6,product-6,174,272,52,159,131
7,product-7,56,101,121,163,65
8,product-8,157,255,42,243,114
9,product-9,67,155,20,65,218
10,product-10,151,210,191,157,187
11,product-11,43,90,215,160,20
12,product-12,221,296,280,75,1
13,product-13,136,161,122,113,143
14,product-14,189,278,113,149,167
15,product-15,146,188,103,88,146
16,product-16,51,98,111,82,127
17,product-17,18,73,158,46,175
18,product-18,161,216,178,62,62
19,product-19,65,140,16,58,62
20,product-20,67,149,203,131,204
21,product-21,109,166,184,191,65
22,product-22,13,56,31,110,38
23,product-23,159,184,93,103,77
24,product-24,101,184,63,184,68
25,product-25,80,109,171,106,163
26,product-26,223,301,113,43,39
27,product-27,205,239,148,13,102
28,product-28,234,235,125,45,9
29,product-29,157,248,82,157,222
30,product-30,121,161,129,217,112
31,product-31,236,251,198,64,139
32,product-32,173,229,107,197,38
33,product-33,136,150,14,137,153
34,product-34,183,277,17,219,54
35,product-35,120,199,135,225,193
36,product-36,131,161,206,137,200
37,product-37,40,80,50,142,125
38,product-38,217,299,146,33,121
39,product-39,210,265,209,244,11
40,product-40,132,158,112,63,207
41,product-41,41,84,133,201,98
42,product-42,94,102,131,128,69
43,product-43,69,145,140,74,191
44,product-44,142,203,119,47,182
45,product-45,109,158,31,147,216
46,product-46,97,148,18,85,157
47,product-47,53,56,151,161,101
48,product-48,190,211,10,137,197
49,product-49,73,101,190,73,233
50,product-50,130,149,175,200,130
51,product-51,82,152,58,75,196
52,product-52,14,92,33,66,130
53,product-53,70,97,52,102,83
54,product-54,112,182,68,117,186
55,product-55,76,147,63,137,228
56,product-56,199,268,155,80,236
57,product-57,144,156,160,161,141
58,product-58,141,173,157,198,181
59,product-59,257,318,70,200,100
60,product-60,124,165,136,91,167
61,product-61,87,103,150,34,224
62,product-62,142,205,147,139,163
63,product-63,112,146,232,49,82
64,product-64,154,157,205,16,138
65,product-65,189,219,151,193,93
66,product-66,58,71,164,7,134
67,product-67,124,195,137,79,154
68,product-68,125,187,142,30,64
69,product-69,213,266,96,143,53
70,product-70,225,240,210,131,18
71,product-71,190,202,158,118,166
72,product-72,100,135,77,91,82
73,product-73,181,225,197,173,52
74,product-74,94,100,76,116,94
75,product-75,88,117,217,216,176
76,product-76,93,158,176,25,282
77,product-77,80,104,27,198,61
78,product-78,76,80,148,113,172
79,product-79,28,118,167,232,36
80,product-80,30,69,86,247,117
81,product-81,12,51,155,243,48
82,product-82,84,154,22,141,121
83,product-83,189,206,250,99,122
84,product-84,148,189,66,272,16
85,product-85,104,194,114,87,136
86,product-86,141,158,218,104,174
87,product-87,179,268,81,69,181
88,product-88,157,190,191,116,195
89,product-89,165,171,129,206,115
90,product-90,28,31,68,173,183
91,product-91,97,106,84,97,148
92,product-92,225,226,170,110,150
93,product-93,191,215,9,67,138
94,product-94,112,140,85,16,248
95,product-95,195,268,38,158,83
96,product-96,206,223,58,34,66
97,product-97,79,130,136,119,155
98,product-98,94,182,174,54,87
99,product-99,151,238,145,260,46
100,product-100,22,63,155,49,58
101,product-101,9,93,210,191,239
102,product-102,34,79,167,211,194
103,product-103,161,221,166,168,186
