id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,83,126,156,74,209
2,customer-2,185,241,169,183,84
3,customer-3,197,202,151,40,183
4,customer-4,50,107,87,159,33
5,customer-5,222,261,52,201,84
6,customer-6,218,250,119,200,96
7,customer-7,193,233,172,79,52
8,customer-8,222,228,75,53,144
9,customer-9,17,68,159,136,177
10,customer-10,109,189,44,175,93
11,customer-11,52,73,151,251,124
12,customer-12,56,101,95,93,126
13,customer-13,103,120,179,83,110
14,customer-14,118,120,66,149,78
15,customer-15,156,206,249,110,159
16,customer-16,41,50,154,58,75
17,customer-17,39,71,145,156,127
18,customer-18,18,100,113,176,90
19,customer-19,70,102,217,181,149
20,customer-20,168,238,159,147,164
21,customer-21,193,219,17,3,28
22,customer-22,80,84,8,88,155
23,customer-23,101,145,121,184,102
24,customer-24,95,118,198,122,65
25,customer-25,228,275,235,110,26
26,customer-26,77,108,133,80,169
27,customer-27,144,239,156,94,189
28,customer-28,117,174,58,163,158
29,customer-29,182,235,61,184,113
30,customer-30,162,211,150,188,69
31,customer-31,60,148,265,137,125
32,customer-32,171,195,235,111,176
33,customer-33,61,93,69,164,77
34,customer-34,170,212,143,98,36
35,customer-35,151,169,185,157,176
36,customer-36,158,232,56,122,111
37,customer-37,91,160,201,203,77
38,customer-38,211,243,124,220,62
39,customer-39,163,177,48,227,72
40,customer-40,214,241,85,127,177
41,customer-41,129,151,191,254,194
42,customer-42,70,93,247,41,93
43,customer-43,165,242,25,50,167
44,customer-44,186,263,91,159,165
45,customer-45,91,148,20,20,13
46,customer-46,99,124,99,26,168
47,customer-47,96,166,238,93,38
48,customer-48,72,166,229,84,105
49,customer-49,196,239,105,42,152
50,customer-50,85,103,157,194,135
51,customer-51,95,168,113,149,179
52,customer-52,115,194,175,51,135
53,customer-53,45,116,29,86,137
54,customer-54,51,101,196,202,11
55,customer-55,177,220,57,155,117
56,customer-56,52,107,44,54,154
57,customer-57,160,165,164,142,145
58,customer-58,192,277,107,82,144
59,customer-59,145,189,152,182,173
60,customer-60,92,165,97,55,74
61,customer-61,115,179,79,194,176
62,customer-62,202,279,130,191,55
63,customer-63,75,80,86,135,192
64,customer-64,115,134,135,118,108
65,customer-65,237,277,136,208,88
66,customer-66,155,183,36,13,176
67,customer-67,177,185,103,182,98
68,customer-68,122,177,198,11,46
69,customer-69,128,157,126,132,127
70,customer-70,73,128,199,44,108
71,customer-71,50,123,61,118,86
72,customer-72,60,124,18,58,128
73,customer-73,88,170,105,155,205
74,customer-74,69,147,197,200,111
75,customer-75,153,225,169,181,68
76,customer-76,114,123,85,36,87
77,customer-77,159,165,45,94,174
78,customer-78,165,215,144,212,71
79,customer-79,217,232,176,60,134
80,customer-80,20,90,238,64,201
81,customer-81,80,157,169,18,57
82,customer-82,46,132,27,41,141
83,customer-83,85,147,65,162,89
84,customer-84,205,232,173,110,115
85,customer-85,138,154,138,161,120
86,customer-86,149,185,256,192,61
87,customer-87,64,134,240,83,94
88,customer-88,35,101,190,60,150
89,customer-89,123,134,145,56,36
90,customer-90,126,181,116,6,172
91,customer-91,25,62,112,48,186
92,customer-92,185,196,42,104,134
93,customer-93,187,257,58,193,40
94,customer-94,173,256,92,94,117
95,customer-95,118,154,132,96,137
96,customer-96,172,226,53,181,106
97,customer-97,139,162,199,151,127
98,customer-98,168,248,11,102,174
99,customer-99,81,164,40,186,95
100,customer-100,129,158,45,165,220
101,customer-101,233,267,123,167,63
102,customer-102,39,54,230,151,116
