id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,79,91,87,208,172
2,customer-2,105,181,108,67,116
3,customer-3,124,205,112,5,241
4,customer-4,155,168,149,111,97
5,customer-5,56,138,188,66,128
6,customer-6,156,172,148,217,30
7,customer-7,164,227,181,195,189
8,customer-8,134,175,152,152,108
9,customer-9,31,91,187,162,123
10,customer-10,190,199,270,79,170
11,customer-11,42,102,163,105,59
12,customer-12,186,237,98,63,141
13,customer-13,95,97,195,89,177
14,customer-14,173,226,124,5,30
15,customer-15,41,41,183,268,178
16,customer-16,154,245,180,148,178
17,customer-17,79,127,215,245,81
18,customer-18,195,258,190,57,70
19,customer-19,18,63,95,55,116
20,customer-20,91,126,28,118,21
21,customer-21,100,175,90,232,117
22,customer-22,155,235,44,34,205
23,customer-23,133,221,225,171,87
24,customer-24,204,261,55,166,109
25,customer-25,195,216,182,86,102
26,customer-26,102,172,106,134,70
27,customer-27,105,144,69,76,121
28,customer-28,144,173,95,17,76
29,customer-29,73,93,104,92,82
30,customer-30,160,164,105,52,199
31,customer-31,194,257,175,88,30
32,customer-32,52,74,178,110,215
33,customer-33,65,108,57,79,166
34,customer-34,136,210,196,91,52
35,customer-35,52,95,156,137,190
36,customer-36,38,56,203,76,182
37,customer-37,203,278,66,248,84
38,customer-38,127,216,50,72,120
39,customer-39,112,137,174,235,91
40,customer-40,129,205,176,40,244
41,customer-41,205,264,195,27,168
42,customer-42,192,289,170,111,135
43,customer-43,114,186,54,182,36
44,customer-44,234,301,164,117,123
45,customer-45,98,177,127,198,157
46,customer-46,103,162,142,60,213
47,customer-47,50,127,91,243,205
48,customer-48,111,114,70,182,163
49,customer-49,55,143,23,207,43
50,customer-50,233,233,177,114,121
51,customer-51,163,238,123,66,68
52,customer-52,34,88,135,190,131
53,customer-53,142,233,95,153,98
54,customer-54,146,183,100,151,127
55,customer-55,49,91,116,192,135
56,customer-56,209,298,103,156,38
57,customer-57,141,200,26,139,193
58,customer-58,29,99,210,53,101
59,customer-59,97,121,38,50,51
60,customer-60,147,187,104,142,96
61,customer-61,168,172,6,192,84
62,customer-62,95,172,230,270,166
63,customer-63,161,257,144,110,95
64,customer-64,67,108,162,53,192
65,customer-65,184,219,163,191,75
66,customer-66,84,114,216,90,179
67,customer-67,96,117,184,126,187
68,customer-68,79,168,95,245,52
69,customer-69,52,103,80,160,74
70,customer-70,28,50,192,219,96
71,customer-71,108,178,127,222,98
72,customer-72,76,128,125,200,124
73,customer-73,127,129,175,125,172
74,customer-74,157,188,40,61,149
75,customer-75,113,177,172,196,42
76,customer-76,137,165,208,58,159
77,customer-77,110,170,205,51,44
78,customer-78,151,173,11,112,183
79,customer-79,135,157,214,157,128
80,customer-80,110,153,104,93,167
81,customer-81,137,174,157,148,169
82,customer-82,176,210,135,175,169
83,customer-83,71,137,233,250,207
84,customer-84,137,214,93,87,114
85,customer-85,97,184,135,225,24
86,customer-86,113,187,124,33,129
87,customer-87,123,149,205,190,208
88,customer-88,119,207,176,170,170
89,customer-89,195,254,167,72,200
90,customer-90,138,139,194,170,156
91,customer-91,185,273,101,86,123
92,customer-92,112,147,175,49,118
93,customer-93,44,68,167,70,35
94,customer-94,154,167,154,219,191
95,customer-95,181,201,18,99,104
96,customer-96,237,275,53,215,114
97,customer-97,42,70,115,115,147
98,customer-98,107,180,124,7,47
99,customer-99,175,254,190,177,57
100,customer-100,87,120,35,70,192
101,customer-101,23,92,214,167,197
102,customer-102,228,240,172,151,92
103,customer-103,90,182,98,106,229
104,customer-104,202,278,47,96,102
105,customer-105,168,209,21,67,62
106,customer-106,143,197,84,157,187
107,customer-107,113,182,181,66,13
108,customer-108,219,306,83,178,164
109,customer-109,83,171,192,11,24
110,customer-110,146,169,85,180,166
111,customer-111,146,210,136,163,203
112,customer-112,214,285,93,98,59
113,customer-113,92,112,144,59,107
114,customer-114,127,129,184,92,140
115,customer-115,124,203,207,186,208
116,customer-116,161,190,93,31,114
117,customer-117,127,218,75,87,158
118,customer-118,27,69,156,185,33
119,customer-119,99,181,245,172,192
120,customer-120,153,173,158,251,238
121,customer-121,155,200,28,162,182
122,customer-122,105,120,77,98,216
123,customer-123,45,65,93,205,196
124,customer-124,26,91,18,62,165
125,customer-125,112,173,143,196,158
126,customer-126,89,114,159,12,105
127,customer-127,118,192,162,18,155
128,customer-128,41,93,60,123,172
129,customer-129,238,264,133,34,108
130,customer-130,198,208,190,167,82
131,customer-131,175,222,114,142,156
132,customer-132,117,132,185,39,83
133,customer-133,9,82,217,96,27
134,customer-134,121,179,203,81,178
135,customer-135,67,157,53,131,105
136,customer-136,24,37,109,132,190
137,customer-137,199,211,180,138,181
138,customer-138,120,167,26,229,58
139,customer-139,97,120,143,75,157
140,customer-140,191,265,69,56,79
141,customer-141,20,91,53,52,137
142,customer-142,112,189,164,46,37
143,customer-143,142,199,140,173,219
144,customer-144,104,109,72,43,240
145,customer-145,40,100,52,115,106
146,customer-146,68,135,63,29,25
147,customer-147,163,208,92,98,199
148,customer-148,50,73,176,147,131
149,customer-149,129,169,189,108,52
150,customer-150,202,210,195,157,105
151,customer-151,79,171,119,73,119
152,customer-152,60,68,140,56,114
153,customer-153,197,231,119,200,119
154,customer-154,224,228,195,71,218
155,customer-155,82,101,84,62,38
156,customer-156,226,318,195,146,30
157,customer-157,105,131,183,168,214
158,customer-158,162,259,30,228,79
159,customer-159,111,180,172,171,187
160,customer-160,140,197,94,19,89
