id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,183,238,152,95,142
2,product-2,199,230,201,187,136
3,product-3,201,245,188,211,24
4,product-4,165,179,96,90,122
5,product-5,48,128,224,119,50
6,product-6,196,215,210,140,60
7,product-7,73,132,31,136,180
8,product-8,177,268,218,35,120
9,product-9,26,93,96,122,73
10,product-10,133,160,87,71,110
11,product-11,28,109,189,173,129
12,product-12,99,145,61,90,222
13,product-13,50,125,177,200,152
14,product-14,137,203,229,208,186
15,product-15,194,247,85,143,57
16,product-16,108,121,74,75,209
17,product-17,55,118,70,171,224
18,product-18,69,141,23,162,148
19,product-19,67,87,213,218,142
20,product-20,74,169,82,22,189
21,product-21,138,183,25,51,72
22,product-22,223,269,55,189,90
23,product-23,185,274,152,205,69
24,product-24,99,198,169,112,215
25,product-25,15,64,93,188,157
26,product-26,45,48,132,207,145
27,product-27,110,188,103,195,102
28,product-28,197,232,196,117,170
29,product-29,152,168,149,113,74
30,product-30,192,212,43,71,211
31,product-31,185,250,90,110,95
32,product-32,173,206,69,214,216
33,product-33,123,182,65,124,59
34,product-34,168,258,180,193,154
35,product-35,153,233,222,178,99
36,product-36,112,203,125,103,189
37,product-37,144,235,104,165,144
38,product-38,123,216,67,147,67
39,product-39,8,88,76,127,110
40,product-40,64,133,195,142,62
41,product-41,35,52,170,78,157
42,product-42,54,141,211,151,43
43,product-43,63,77,157,96,40
44,product-44,66,89,177,42,210
45,product-45,115,141,112,217,73
46,product-46,179,237,34,234,179
47,product-47,92,160,76,158,81
48,product-48,191,234,214,50,201
49,product-49,204,251,115,123,94
50,product-50,106,188,164,220,157
51,product-51,123,166,257,188,82
52,product-52,78,80,72,81,106
53,product-53,30,76,90,111,122
54,product-54,48,71,143,108,170
55,product-55,198,265,138,111,243
56,product-56,73,162,112,239,150
57,product-57,110,189,165,179,194
58,product-58,150,221,28,198,152
59,product-59,164,240,115,130,6
60,product-60,169,232,152,101,27
61,product-61,240,287,85,7,134
62,product-62,156,157,73,68,48
63,product-63,169,220,84,110,12
64,product-64,196,293,66,52,93
65,product-65,87,129,173,197,106
66,product-66,73,120,158,74,149
67,product-67,132,149,232,228,131
68,product-68,150,215,193,182,118
69,product-69,155,171,224,265,92
70,product-70,187,215,168,26,78
71,product-71,133,221,203,46,40
72,product-72,159,234,114,145,150
73,product-73,163,184,57,77,119
74,product-74,79,90,133,9,133
75,product-75,124,155,116,162,203
76,product-76,70,147,132,216,144
77,product-77,169,221,180,139,127
78,product-78,74,156,147,91,60
79,product-79,58,149,45,198,91
80,product-80,69,125,28,22,191
81,product-81,2,59,117,236,71
82,product-82,219,312,139,60,37
83,product-83,30,35,176,43,42
84,product-84,139,187,86,173,68
85,product-85,154,189,227,169,37
86,product-86,32,32,64,75,197
87,product-87,184,271,99,171,136
88,product-88,159,213,70,178,31
89,product-89,107,149,135,181,258
90,product-90,124,190,127,186,62
91,product-91,73,104,205,60,59
92,product-92,126,203,79,204,11
93,product-93,131,168,81,151,183
94,product-94,58,119,179,204,168
95,product-95,170,170,182,171,167
96,product-96,145,192,124,116,113
97,product-97,168,174,65,65,198
98,product-98,126,174,20,95,177
99,product-99,53,132,69,10,249
100,product-100,253,306,21,75,89
101,product-101,110,122,91,175,223
102,product-102,69,117,92,50,205
103,product-103,66,95,188,194,99
104,product-104,61,92,71,169,89
105,product-105,57,85,172,74,143
106,product-106,193,235,172,186,120
107,product-107,145,212,57,52,156
108,product-108,162,196,32,165,33
109,product-109,115,120,135,24,158
110,product-110,185,268,50,113,147
111,product-111,216,303,156,239,55
112,product-112,241,319,47,148,154
113,product-113,150,153,113,19,247
114,product-114,59,147,22,205,47
115,product-115,182,195,72,21,126
116,product-116,140,160,46,189,126
117,product-117,107,195,149,64,165
118,product-118,156,157,99,154,71
119,product-119,153,187,142,71,70
120,product-120,164,233,136,233,59
121,product-121,35,72,71,55,169
122,product-122,199,223,200,60,185
123,product-123,152,221,184,113,263
124,product-124,183,189,46,58,194
125,product-125,198,219,154,63,95
126,product-126,60,118,198,217,88
127,product-127,11,106,102,116,61
128,product-128,177,209,137,58,77
129,product-129,202,230,188,207,186
130,product-130,51,87,55,179,16
131,product-131,110,184,30,105,139
132,product-132,137,189,80,139,90
133,product-133,128,155,142,3,9
134,product-134,235,279,160,160,54
135,product-135,178,232,106,34,115
136,product-136,98,192,71,32,26
137,product-137,125,174,188,122,132
138,product-138,164,178,188,34,66
139,product-139,69,87,88,147,178
140,product-140,125,151,175,119,186
141,product-141,68,74,43,101,218
142,product-142,43,81,132,194,57
143,product-143,81,128,118,89,51
144,product-144,199,204,142,193,124
145,product-145,136,212,190,242,188
146,product-146,165,168,199,123,141
147,product-147,56,75,177,219,100
148,product-148,45,100,75,210,139
149,product-149,147,158,211,142,99
150,product-150,183,262,93,177,196
151,product-151,120,191,216,113,183
152,product-152,201,255,12,111,101
153,product-153,139,225,148,198,93
154,product-154,151,190,275,196,136
155,product-155,69,79,133,132,117
156,product-156,212,252,134,162,91
157,product-157,218,257,147,192,63
158,product-158,116,128,38,156,44
159,product-159,65,103,53,172,47
160,product-160,134,220,203,148,172
161,product-161,192,234,90,183,67
162,product-162,18,44,235,169,116
163,product-163,137,172,75,166,119
164,product-164,207,269,135,106,43
165,product-165,180,217,184,154,72
166,product-166,33,77,71,218,169
167,product-167,236,327,124,158,200
168,product-168,153,193,241,153,214
169,product-169,92,170,75,155,56
170,product-170,255,305,61,147,55
171,product-171,26,95,40,158,142
172,product-172,192,283,91,31,106
173,product-173,140,201,67,214,205
174,product-174,4,88,207,173,117
175,product-175,58,109,99,50,118
176,product-176,79,116,186,90,172
177,product-177,202,275,141,163,117
178,product-178,67,67,43,88,29
179,product-179,50,127,191,136,147
180,product-180,109,191,54,97,37
181,product-181,94,181,199,233,175
182,product-182,195,283,34,234,153
183,product-183,40,56,2,147,172
184,product-184,141,220,177,194,94
185,product-185,149,197,23,126,186
186,product-186,213,303,33,145,186
187,product-187,118,125,230,236,64
188,product-188,24,99,114,101,188
189,product-189,117,185,85,98,82
190,product-190,141,149,210,172,166
191,product-191,44,107,116,46,189
192,product-192,145,221,54,47,114
193,product-193,186,272,125,41,87
194,product-194,181,202,191,167,149
195,product-195,145,188,94,111,244
196,product-196,105,129,52,176,173
197,product-197,159,247,45,43,123
198,product-198,208,259,145,109,42
199,product-199,96,129,167,70,187
200,product-200,97,154,226,161,101
201,product-201,154,177,130,200,68
202,product-202,279,351,135,141,64
203,product-203,195,277,194,215,143
204,product-204,89,155,109,94,193
205,product-205,28,55,214,198,129
206,product-206,89,146,180,39,158
207,product-207,190,199,94,136,70
208,product-208,189,258,29,53,66
209,product-209,135,210,167,160,92
210,product-210,20,23,75,95,123
211,product-211,149,215,72,57,50
212,product-212,113,193,74,132,155
213,product-213,64,137,201,120,83
214,product-214,152,232,38,48,115
215,product-215,33,58,95,91,73
216,product-216,156,169,81,121,87
217,product-217,107,108,54,135,116
218,product-218,24,93,161,8,160
219,product-219,99,171,79,153,150
220,product-220,178,252,191,200,235
221,product-221,83,144,256,183,138
222,product-222,125,170,122,45,12
223,product-223,159,223,145,26,105
224,product-224,169,263,83,246,151
225,product-225,115,154,136,77,104
226,product-226,222,261,41,92,111
227,product-227,82,163,99,231,91
228,product-228,58,98,101,90,114
229,product-229,49,91,22,159,145
230,product-230,111,141,103,87,128
231,product-231,69,163,208,188,30
232,product-232,50,123,42,50,196
233,product-233,201,226,172,48,143
