id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,76,88,122,113,75
2,customer-2,112,156,55,139,66
3,customer-3,48,125,156,29,177
4,customer-4,69,99,65,94,54
5,customer-5,184,215,235,199,177
6,customer-6,106,131,114,113,187
7,customer-7,197,204,103,86,163
8,customer-8,108,156,198,44,161
9,customer-9,182,198,81,178,84
10,customer-10,164,224,145,138,140
11,customer-11,120,121,44,70,8
12,customer-12,13,100,98,184,109
13,customer-13,155,215,158,203,71
14,customer-14,106,147,146,157,142
15,customer-15,112,185,65,27,200
16,customer-16,102,122,175,171,48
17,customer-17,117,136,89,124,129
18,customer-18,140,225,196,97,157
19,customer-19,103,174,29,28,72
20,customer-20,140,221,198,116,76
21,customer-21,106,169,119,144,89
22,customer-22,155,193,38,90,91
23,customer-23,10,91,201,139,39
24,customer-24,184,204,198,142,44
25,customer-25,118,201,114,163,56
26,customer-26,158,220,70,21,193
27,customer-27,229,284,105,122,215
28,customer-28,59,138,8,41,44
29,customer-29,15,37,43,83,168
30,customer-30,35,119,62,104,46
31,customer-31,70,143,25,34,107
32,customer-32,26,86,76,62,268
33,customer-33,90,154,148,147,135
34,customer-34,141,157,183,55,188
35,customer-35,84,132,60,132,206
36,customer-36,100,117,48,106,158
37,customer-37,145,203,84,230,200
38,customer-38,197,241,106,184,189
39,customer-39,85,88,190,131,114
40,customer-40,151,193,192,196,162
41,customer-41,77,81,152,17,137
42,customer-42,224,243,57,184,33
43,customer-43,212,255,217,42,265
44,customer-44,243,252,108,23,101
45,customer-45,166,221,113,174,233
46,customer-46,122,167,56,150,49
47,customer-47,177,208,54,79,120
48,customer-48,50,130,215,158,41
49,customer-49,241,299,109,178,289
50,customer-50,0,10,90,250,150
51,customer-51,22,107,144,104,107
52,customer-52,155,196,79,139,184
53,customer-53,69,104,226,18,77
54,customer-54,90,97,154,215,158
55,customer-55,186,188,161,60,130
56,customer-56,149,159,170,89,184
57,customer-57,142,226,219,123,211
58,customer-58,67,89,134,62,244
59,customer-59,222,264,116,129,127
60,customer-60,113,115,170,114,165
61,customer-61,150,156,228,110,174
62,customer-62,163,165,148,100,207
63,customer-63,106,114,209,77,216
64,customer-64,190,262,34,161,152
65,customer-65,100,189,149,180,165
66,customer-66,60,77,158,186,81
67,customer-67,218,257,15,89,253
68,customer-68,113,143,141,165,127
69,customer-69,172,259,117,219,34
70,customer-70,176,238,178,124,180
71,customer-71,192,219,151,141,68
72,customer-72,51,78,187,152,78
73,customer-73,82,93,43,154,187
74,customer-74,187,256,240,90,63
75,customer-75,234,256,91,66,56
76,customer-76,112,194,255,43,145
77,customer-77,122,141,126,211,152
78,customer-78,156,244,68,70,169
79,customer-79,214,294,112,98,91
80,customer-80,54,95,116,18,193
81,customer-81,83,169,43,171,115
82,customer-82,175,202,100,169,200
83,customer-83,219,233,37,190,128
84,customer-84,215,229,205,219,201
85,customer-85,172,257,175,22,230
86,customer-86,163,191,197,144,127
87,customer-87,90,120,28,176,3
88,customer-88,277,289,50,161,120
89,customer-89,111,129,125,45,118
90,customer-90,37,115,232,197,158
91,customer-91,130,160,172,232,137
92,customer-92,39,115,181,180,94
93,customer-93,134,202,164,203,82
94,customer-94,97,138,276,169,163
95,customer-95,76,121,133,189,97
96,customer-96,88,121,176,211,171
97,customer-97,19,23,168,4,189
98,customer-98,200,240,227,100,7
99,customer-99,60,64,213,83,171
100,customer-100,107,149,262,132,161
101,customer-101,62,156,203,188,189
102,customer-102,171,232,268,87,191
103,customer-103,26,76,183,99,102
104,customer-104,15,34,246,40,191
105,customer-105,60,65,159,161,146
106,customer-106,230,281,116,52,159
107,customer-107,186,229,14,150,86
108,customer-108,39,111,187,92,187
109,customer-109,56,134,75,121,120
110,customer-110,88,130,106,206,101
111,customer-111,176,244,87,150,123
112,customer-112,103,135,178,9,211
113,customer-113,212,273,121,95,188
114,customer-114,139,158,197,156,159
115,customer-115,109,118,197,160,110
116,customer-116,124,132,168,154,23
117,customer-117,162,234,163,132,168
118,customer-118,80,152,121,37,144
119,customer-119,165,197,97,142,177
120,customer-120,79,162,228,105,120
121,customer-121,166,192,97,49,196
122,customer-122,208,216,203,164,25
123,customer-123,130,218,78,102,137
124,customer-124,187,263,187,203,56
125,customer-125,101,133,181,65,79
126,customer-126,151,157,122,74,119
127,customer-127,186,194,179,110,94
128,customer-128,171,254,235,91,99
129,customer-129,86,114,131,163,239
130,customer-130,54,100,69,111,241
131,customer-131,146,146,262,153,124
132,customer-132,203,223,89,166,157
133,customer-133,112,195,165,55,90
134,customer-134,6,11,214,147,99
135,customer-135,35,106,34,158,26
136,customer-136,139,227,134,107,102
137,customer-137,214,216,132,183,213
138,customer-138,104,195,218,67,89
139,customer-139,253,333,155,12,58
140,customer-140,104,141,67,132,107
141,customer-141,153,241,50,110,26
142,customer-142,104,138,221,206,68
143,customer-143,149,224,75,131,83
144,customer-144,223,271,199,113,100
145,customer-145,76,83,28,124,58
146,customer-146,115,155,123,187,61
147,customer-147,155,206,213,33,208
148,customer-148,8,69,65,226,180
149,customer-149,72,97,178,143,74
150,customer-150,110,177,100,224,115
151,customer-151,10,94,3,102,83
152,customer-152,56,105,201,182,89
153,customer-153,81,85,37,167,169
154,customer-154,162,182,135,169,175
155,customer-155,192,202,84,94,110
156,customer-156,188,203,25,194,149
157,customer-157,35,49,62,153,87
158,customer-158,223,310,118,63,45
159,customer-159,215,256,107,11,198
160,customer-160,104,129,248,65,224
161,customer-161,205,220,127,123,180
162,customer-162,40,40,128,112,189
163,customer-163,13,83,35,125,186
164,customer-164,81,148,187,75,25
165,customer-165,177,184,105,20,64
166,customer-166,133,191,88,86,187
167,customer-167,74,80,17,124,82
168,customer-168,93,114,51,128,78
169,customer-169,39,45,195,18,71
170,customer-170,143,184,121,57,159
171,customer-171,166,213,45,19,99
172,customer-172,102,169,166,109,236
173,customer-173,214,231,171,28,231
174,customer-174,30,44,74,78,70
175,customer-175,30,30,78,161,79
176,customer-176,237,249,102,28,19
177,customer-177,26,88,120,57,98
178,customer-178,84,134,212,87,61
