id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,265,301,41,47,174
2,product-2,33,86,119,104,197
3,product-3,67,137,153,199,117
4,product-4,78,170,59,146,189
5,product-5,71,106,129,211,11
6,product-6,57,114,127,152,26
7,product-7,193,253,252,246,209
8,product-8,29,99,219,101,134
9,product-9,56,105,133,139,166
10,product-10,94,115,189,184,150
11,product-11,143,157,28,147,70
12,product-12,150,242,107,54,100
13,product-13,41,46,143,62,108
14,product-14,51,74,132,175,58
15,product-15,167,208,46,35,139
16,product-16,220,293,116,181,5
17,product-17,16,74,52,75,83
18,product-18,78,91,181,57,98
19,product-19,207,236,158,211,91
20,product-20,127,134,226,142,51
21,product-21,147,193,95,165,115
22,product-22,189,246,63,105,146
23,product-23,186,186,125,59,74
24,product-24,202,274,193,199,176
25,product-25,25,80,227,117,246
26,product-26,223,237,139,205,167
27,product-27,144,190,99,24,192
28,product-28,117,153,146,235,193
29,product-29,82,106,77,72,138
30,product-30,104,110,122,92,70
31,product-31,188,282,186,79,109
32,product-32,113,171,106,144,125
33,product-33,207,295,8,171,46
34,product-34,60,77,101,168,209
35,product-35,90,150,161,112,166
36,product-36,44,61,58,97,208
37,product-37,58,68,108,127,204
38,product-38,64,157,213,124,135
39,product-39,82,103,168,191,195
40,product-40,166,168,48,134,194
41,product-41,200,283,213,71,84
42,product-42,78,104,110,53,187
43,product-43,4,50,208,223,41
44,product-44,189,247,163,157,161
45,product-45,150,164,103,88,118
46,product-46,96,181,269,67,214
47,product-47,158,207,41,73,180
48,product-48,41,106,87,136,34
49,product-49,214,283,147,257,87
50,product-50,178,244,120,233,147
51,product-51,58,92,99,105,120
52,product-52,39,86,18,167,114
53,product-53,111,174,81,182,100
54,product-54,30,93,35,143,196
55,product-55,38,116,202,111,176
56,product-56,196,283,267,81,108
57,product-57,180,212,145,59,25
58,product-58,168,244,204,146,217
59,product-59,89,175,206,178,24
60,product-60,193,238,78,87,54
61,product-61,240,299,156,159,131
62,product-62,26,108,136,154,184
63,product-63,55,95,200,40,156
64,product-64,216,250,122,55,150
65,product-65,33,95,53,172,34
66,product-66,183,237,42,101,72
67,product-67,29,91,77,73,94
68,product-68,85,107,33,151,151
69,product-69,146,169,98,92,60
70,product-70,74,93,114,87,117
71,product-71,146,223,106,182,177
72,product-72,99,142,124,26,52
73,product-73,142,150,147,111,62
74,product-74,224,297,50,138,65
75,product-75,54,76,125,76,108
76,product-76,168,193,175,170,101
77,product-77,226,257,111,16,115
78,product-78,161,238,87,110,49
79,product-79,223,277,59,209,57
80,product-80,99,183,42,195,68
81,product-81,180,222,14,210,172
82,product-82,41,45,121,36,219
83,product-83,106,172,63,189,143
84,product-84,113,184,115,46,222
85,product-85,61,89,136,29,159
86,product-86,251,264,22,62,74
87,product-87,140,198,184,202,118
88,product-88,46,110,104,151,134
89,product-89,112,148,171,125,128
90,product-90,116,132,151,57,219
91,product-91,74,76,103,189,66
92,product-92,87,125,117,213,57
93,product-93,169,259,43,38,76
94,product-94,40,77,114,74,137
95,product-95,50,96,70,177,183
96,product-96,208,244,182,60,181
97,product-97,50,54,124,105,247
98,product-98,218,227,240,175,77
99,product-99,140,191,35,80,85
100,product-100,236,297,43,197,6
101,product-101,146,146,69,90,200
102,product-102,45,72,236,54,128
103,product-103,127,179,77,181,129
104,product-104,192,278,32,182,165
105,product-105,22,86,189,72,168
106,product-106,70,89,97,175,185
107,product-107,228,320,226,92,68
108,product-108,108,151,73,62,123
109,product-109,71,136,202,81,244
110,product-110,158,245,159,199,32
111,product-111,100,114,123,134,264
112,product-112,23,81,108,190,24
113,product-113,152,196,100,119,102
114,product-114,257,330,58,82,6
115,product-115,51,105,205,94,208
116,product-116,164,223,58,187,89
117,product-117,131,173,50,103,152
118,product-118,38,63,48,36,135
119,product-119,176,229,133,111,189
120,product-120,91,163,132,54,58
121,product-121,104,155,69,51,70
122,product-122,185,275,174,105,147
123,product-123,26,34,185,173,120
124,product-124,54,63,180,82,177
125,product-125,13,19,10,27,18
126,product-126,49,65,82,210,187
