id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,product-1,17,44,38,164,122
2,product-2,179,263,161,41,213
3,product-3,57,111,75,112,244
4,product-4,170,231,20,93,24
5,product-5,12,66,178,190,110
6,product-6,172,212,130,77,107
7,product-7,175,234,93,109,97
8,product-8,140,210,145,217,143
9,product-9,77,157,179,199,101
10,product-10,59,105,135,173,176
11,product-11,149,153,82,117,72
12,product-12,190,192,8,32,188
13,product-13,114,123,146,114,219
14,product-14,146,191,171,123,157
15,product-15,56,96,71,49,178
16,product-16,172,227,97,146,35
17,product-17,20,53,136,12,144
18,product-18,212,236,64,231,65
19,product-19,78,93,176,231,168
20,product-20,246,301,158,202,184
21,product-21,82,94,151,69,150
22,product-22,50,141,51,149,24
23,product-23,33,103,108,27,202
24,product-24,179,273,125,172,175
25,product-25,157,220,128,187,18
26,product-26,94,178,152,125,77
27,product-27,115,193,199,175,193
28,product-28,211,303,44,177,149
29,product-29,18,83,179,136,131
30,product-30,197,275,93,199,180
31,product-31,54,72,182,79,67
32,product-32,112,200,142,205,41
33,product-33,121,214,24,105,173
34,product-34,164,205,59,199,206
35,product-35,205,235,174,67,152
36,product-36,159,239,69,23,214
37,product-37,257,310,91,90,174
38,product-38,74,117,159,74,178
39,product-39,8,78,273,244,25
40,product-40,148,167,148,168,61
41,product-41,244,317,159,131,230
42,product-42,40,71,180,151,233
43,product-43,177,199,151,92,96
44,product-44,149,177,21,54,21
45,product-45,232,293,72,86,57
46,product-46,28,70,104,170,223
47,product-47,4,65,195,165,78
48,product-48,59,102,67,135,178
49,product-49,170,244,50,180,47
50,product-50,200,254,26,104,152
51,product-51,181,182,125,118,29
52,product-52,75,79,134,40,34
53,product-53,193,264,129,73,102
54,product-54,140,182,29,16,164
55,product-55,75,130,56,55,37
56,product-56,193,235,84,206,248
57,product-57,77,91,177,112,159
58,product-58,192,201,138,7,53
59,product-59,21,65,192,214,201
60,product-60,145,161,210,43,129
