id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,69,84,156,215,140
2,customer-2,106,201,85,275,69
3,customer-3,67,141,24,135,33
4,customer-4,143,178,171,146,184
5,customer-5,102,191,144,1,166
6,customer-6,100,120,132,56,31
7,customer-7,69,77,183,209,205
8,customer-8,144,145,123,157,33
9,customer-9,188,285,20,80,179
10,customer-10,256,337,108,95,80
11,customer-11,85,104,158,90,1
12,customer-12,102,156,60,184,137
13,customer-13,1,45,116,191,203
14,customer-14,208,219,73,162,232
15,customer-15,152,164,185,109,76
16,customer-16,184,208,239,226,90
17,customer-17,36,36,123,155,230
18,customer-18,154,179,183,154,237
19,customer-19,178,209,243,6,49
20,customer-20,128,185,195,49,252
21,customer-21,120,182,172,138,2
22,customer-22,24,114,30,204,144
23,customer-23,171,172,103,182,34
24,customer-24,44,119,216,151,192
25,customer-25,96,112,172,41,149
26,customer-26,118,208,27,191,57
27,customer-27,82,114,147,86,204
28,customer-28,141,177,79,184,88
29,customer-29,179,255,138,15,21
30,customer-30,139,201,201,222,160
31,customer-31,174,259,267,180,89
32,customer-32,53,73,188,78,283
33,customer-33,157,251,172,158,27
34,customer-34,42,97,65,198,143
35,customer-35,137,214,158,155,152
36,customer-36,177,238,220,107,85
37,customer-37,201,244,178,27,22
38,customer-38,215,234,105,133,145
39,customer-39,69,89,145,149,116
40,customer-40,48,141,117,117,99
41,customer-41,206,232,172,197,145
42,customer-42,86,86,89,16,72
43,customer-43,221,221,156,57,231
44,customer-44,59,157,59,114,19
45,customer-45,115,184,236,75,179
46,customer-46,100,177,223,203,156
47,customer-47,122,193,134,36,62
48,customer-48,151,217,252,74,166
49,customer-49,123,195,97,209,196
50,customer-50,138,160,150,46,197
51,customer-51,246,340,124,152,230
52,customer-52,145,173,36,119,252
53,customer-53,223,230,90,41,50
54,customer-54,62,121,93,135,113
55,customer-55,141,170,160,166,115
56,customer-56,170,170,31,42,37
57,customer-57,151,235,156,269,22
58,customer-58,195,271,104,77,203
59,customer-59,80,147,179,153,175
60,customer-60,18,89,111,107,213
61,customer-61,114,158,38,55,239
62,customer-62,78,120,169,137,110
63,customer-63,10,105,200,57,105
64,customer-64,92,123,42,163,152
65,customer-65,122,209,197,49,45
66,customer-66,73,147,165,143,91
67,customer-67,77,164,37,122,174
68,customer-68,200,222,92,169,89
69,customer-69,190,264,84,102,9
70,customer-70,112,202,78,44,105
71,customer-71,151,164,170,78,259
72,customer-72,119,194,143,47,239
73,customer-73,125,166,198,227,243
74,customer-74,186,264,72,195,200
75,customer-75,181,245,216,105,30
76,customer-76,157,237,120,195,44
77,customer-77,164,174,31,151,118
78,customer-78,129,193,86,148,133
79,customer-79,91,160,112,143,131
80,customer-80,221,234,122,58,124
81,customer-81,145,171,18,31,26
82,customer-82,87,173,41,189,90
83,customer-83,93,176,137,133,81
84,customer-84,145,223,53,143,136
85,customer-85,146,164,25,201,45
86,customer-86,28,108,75,141,192
87,customer-87,126,188,184,134,174
88,customer-88,87,177,187,68,165
89,customer-89,142,231,223,89,145
90,customer-90,143,211,223,120,58
91,customer-91,235,239,126,32,54
92,customer-92,100,189,31,81,85
93,customer-93,224,261,145,138,98
94,customer-94,83,178,186,118,192
95,customer-95,98,161,157,125,51
96,customer-96,187,267,155,124,149
97,customer-97,177,216,186,203,183
98,customer-98,125,140,139,40,138
99,customer-99,210,239,177,56,167
100,customer-100,137,187,110,36,130
101,customer-101,61,91,152,77,186
102,customer-102,89,125,170,74,99
103,customer-103,95,153,35,172,166
104,customer-104,106,191,96,148,206
105,customer-105,220,286,48,20,202
106,customer-106,17,79,200,221,229
107,customer-107,145,223,89,148,186
108,customer-108,143,189,153,163,152
109,customer-109,34,74,192,134,210
110,customer-110,215,255,155,124,137
111,customer-111,128,180,52,213,113
112,customer-112,182,258,141,69,187
113,customer-113,155,244,120,143,89
114,customer-114,72,159,48,95,164
115,customer-115,19,65,175,115,191
116,customer-116,149,205,141,138,126
117,customer-117,31,70,173,82,124
118,customer-118,186,230,200,173,80
119,customer-119,78,144,121,203,238
120,customer-120,87,169,163,196,66
121,customer-121,93,139,62,140,158
122,customer-122,51,144,86,122,60
123,customer-123,84,154,68,254,146
124,customer-124,180,262,51,120,114
125,customer-125,29,120,82,70,119
126,customer-126,43,70,191,81,16
127,customer-127,126,151,83,136,212
128,customer-128,41,93,238,167,181
129,customer-129,191,227,200,111,162
130,customer-130,198,244,43,24,84
131,customer-131,47,130,99,159,110
132,customer-132,44,63,69,284,71
133,customer-133,101,178,45,195,65
134,customer-134,184,203,177,85,170
135,customer-135,52,125,163,137,190
136,customer-136,220,234,106,114,86
137,customer-137,114,152,77,97,30
138,customer-138,173,187,9,55,149
139,customer-139,80,100,51,107,204
140,customer-140,160,248,140,174,163
141,customer-141,242,322,94,45,170
142,customer-142,114,187,157,182,17
143,customer-143,76,99,187,32,121
144,customer-144,183,214,92,31,158
145,customer-145,168,174,204,192,151
146,customer-146,205,222,142,46,250
147,customer-147,264,290,41,63,215
148,customer-148,168,212,89,244,87
149,customer-149,164,251,110,59,56
150,customer-150,112,142,208,133,82
151,customer-151,142,203,130,57,74
152,customer-152,102,112,127,151,120
153,customer-153,156,203,132,209,237
154,customer-154,32,124,206,179,4
155,customer-155,15,67,109,212,15
156,customer-156,56,58,17,94,182
157,customer-157,147,151,73,195,182
158,customer-158,18,22,231,121,59
159,customer-159,144,238,58,183,119
160,customer-160,109,173,161,60,208
161,customer-161,92,98,114,14,149
162,customer-162,46,115,120,171,57
163,customer-163,68,146,164,212,94
164,customer-164,198,273,34,106,146
165,customer-165,80,165,118,70,65
166,customer-166,77,173,86,93,70
167,customer-167,218,296,1,35,8
168,customer-168,133,145,115,148,99
169,customer-169,53,120,42,75,73
170,customer-170,59,75,148,93,46
171,customer-171,102,108,140,93,70
172,customer-172,193,276,247,208,206
173,customer-173,102,156,33,232,148
174,customer-174,143,144,207,156,195
175,customer-175,161,210,174,209,195
176,customer-176,42,70,161,40,157
177,customer-177,175,272,145,234,101
178,customer-178,241,290,54,130,159
179,customer-179,215,253,122,230,134
180,customer-180,176,225,122,83,101
181,customer-181,139,191,144,45,124
182,customer-182,104,144,101,218,59
183,customer-183,180,191,167,93,144
184,customer-184,209,234,195,174,149
185,customer-185,183,234,52,55,83
186,customer-186,105,120,77,193,34
187,customer-187,41,129,136,73,54
188,customer-188,154,210,74,152,125
189,customer-189,35,84,30,32,161
190,customer-190,75,146,170,86,78
191,customer-191,63,80,55,168,130
192,customer-192,50,74,182,192,101
193,customer-193,225,311,96,134,216
194,customer-194,235,252,140,197,212
195,customer-195,76,135,154,43,79
196,customer-196,64,121,70,159,173
197,customer-197,157,203,36,168,160
198,customer-198,178,236,96,82,90
199,customer-199,156,241,131,195,153
200,customer-200,121,202,248,2,194
201,customer-201,187,255,50,45,76
202,customer-202,134,150,116,204,184
203,customer-203,51,121,179,233,212
204,customer-204,127,166,123,193,224
205,customer-205,72,92,160,142,156
206,customer-206,183,212,222,191,177
207,customer-207,151,205,160,25,173
208,customer-208,205,272,115,55,190
209,customer-209,44,101,250,100,12
210,customer-210,65,83,77,207,239
211,customer-211,66,112,189,104,24
212,customer-212,107,186,121,11,93
213,customer-213,8,86,170,64,164
214,customer-214,153,193,113,101,161
215,customer-215,18,35,146,19,81
216,customer-216,198,282,111,78,121
217,customer-217,55,60,92,181,172
218,customer-218,48,66,193,21,221
219,customer-219,68,118,207,95,31
220,customer-220,193,253,64,154,99
221,customer-221,231,325,153,146,52
222,customer-222,76,120,11,27,73
223,customer-223,137,195,19,156,41
224,customer-224,16,79,119,179,35
225,customer-225,95,178,109,57,159
226,customer-226,23,117,81,184,139
227,customer-227,206,287,163,87,136
228,customer-228,147,154,82,177,92
229,customer-229,110,181,203,148,135
230,customer-230,54,67,83,190,19
231,customer-231,191,219,200,189,53
232,customer-232,192,252,229,154,95
233,customer-233,198,251,159,50,170
234,customer-234,130,134,149,115,33
235,customer-235,105,151,93,106,21
236,customer-236,152,236,208,51,102
237,customer-237,202,235,191,106,173
238,customer-238,217,291,83,241,28
239,customer-239,147,183,175,20,223
240,customer-240,73,158,65,74,232
241,customer-241,163,229,139,34,87
242,customer-242,33,55,200,41,156
243,customer-243,63,121,56,14,216
244,customer-244,8,66,46,234,108
245,customer-245,13,106,133,95,74
246,customer-246,196,228,52,120,68
247,customer-247,220,248,41,220,74
248,customer-248,196,210,174,188,107
249,customer-249,151,166,73,178,95
250,customer-250,107,182,157,87,173
251,customer-251,198,201,234,56,24
252,customer-252,155,242,171,173,46
253,customer-253,50,86,252,159,113
254,customer-254,141,165,189,164,196
255,customer-255,244,310,141,175,115
256,customer-256,88,168,137,54,98
257,customer-257,116,127,110,129,65
258,customer-258,214,271,59,207,74
259,customer-259,196,196,153,71,148
260,customer-260,166,245,3,51,219
261,customer-261,65,137,152,88,28
262,customer-262,94,131,116,161,89
263,customer-263,111,189,129,207,78
264,customer-264,113,148,104,135,185
265,customer-265,102,141,148,89,109
266,customer-266,186,207,86,85,80
267,customer-267,44,88,252,59,251
268,customer-268,131,135,60,108,170
269,customer-269,135,209,180,8,104
270,customer-270,106,171,82,45,185
271,customer-271,130,149,221,177,153
272,customer-272,29,100,250,200,93
273,customer-273,134,159,133,26,189
274,customer-274,165,255,246,249,101
275,customer-275,105,108,137,51,172
276,customer-276,40,134,26,114,111
277,customer-277,46,49,4,12,171
278,customer-278,238,242,179,88,90
279,customer-279,150,212,103,177,76
280,customer-280,78,157,178,46,102
281,customer-281,34,50,133,70,166
282,customer-282,148,168,73,55,263
283,customer-283,93,119,122,198,212
284,customer-284,198,269,137,186,195
285,customer-285,161,250,81,260,186
286,customer-286,196,235,45,26,178
287,customer-287,140,218,183,83,58
288,customer-288,66,138,110,19,185
289,customer-289,171,251,165,130,145
290,customer-290,39,65,210,185,145
291,customer-291,146,185,54,106,165
292,customer-292,140,188,90,197,17
293,customer-293,179,220,139,178,169
294,customer-294,44,80,153,41,164
295,customer-295,107,116,88,203,34
296,customer-296,89,156,144,67,186
297,customer-297,174,254,35,155,154
298,customer-298,19,87,59,183,78
299,customer-299,113,115,39,187,169
300,customer-300,94,132,63,36,206
301,customer-301,192,214,74,197,92
302,customer-302,69,141,133,108,57
303,customer-303,152,172,190,197,114
304,customer-304,98,131,137,201,26
305,customer-305,107,187,127,123,155
306,customer-306,15,15,180,89,237
307,customer-307,17,80,154,45,233
308,customer-308,119,123,175,29,133
309,customer-309,183,232,105,194,246
310,customer-310,202,257,161,200,75
311,customer-311,192,213,122,136,53
312,customer-312,21,116,122,232,51
313,customer-313,111,151,209,21,111
314,customer-314,198,270,131,199,48
315,customer-315,96,168,197,181,148
316,customer-316,123,142,45,123,52
317,customer-317,91,102,145,61,106
318,customer-318,195,216,103,158,165
319,customer-319,84,121,153,225,188
320,customer-320,139,234,95,160,168
321,customer-321,124,208,129,195,116
322,customer-322,79,80,124,154,139
323,customer-323,158,188,89,142,38
324,customer-324,110,196,39,75,115
325,customer-325,185,210,114,178,100
326,customer-326,210,244,24,218,103
327,customer-327,111,174,177,126,254
328,customer-328,72,114,124,178,84
329,customer-329,257,271,194,193,135
330,customer-330,182,250,285,165,115
331,customer-331,196,248,31,183,166
332,customer-332,155,245,166,41,193
333,customer-333,145,197,147,51,28
334,customer-334,155,215,154,190,88
335,customer-335,110,135,73,125,96
336,customer-336,61,109,89,232,214
337,customer-337,119,141,128,73,87
338,customer-338,82,169,140,70,186
339,customer-339,179,221,186,106,37
340,customer-340,131,201,203,54,132
341,customer-341,43,54,198,61,45
342,customer-342,213,246,202,134,58
343,customer-343,46,62,229,61,77
344,customer-344,73,148,207,211,123
345,customer-345,93,184,50,69,129
346,customer-346,52,62,118,257,84
347,customer-347,150,230,207,235,180
348,customer-348,152,239,51,92,43
349,customer-349,3,53,184,66,149
350,customer-350,93,116,189,32,71
351,customer-351,16,91,29,136,159
352,customer-352,98,100,172,170,178
353,customer-353,117,172,106,163,219
354,customer-354,163,220,11,40,84
355,customer-355,182,208,49,138,23
356,customer-356,204,293,25,172,102
357,customer-357,210,296,113,107,128
358,customer-358,125,160,53,179,215
359,customer-359,67,106,165,114,115
360,customer-360,208,285,178,121,178
361,customer-361,129,184,262,171,25
362,customer-362,173,219,261,7,123
363,customer-363,31,93,163,84,167
364,customer-364,81,125,88,95,28
365,customer-365,188,203,126,65,151
366,customer-366,28,106,8,136,150
367,customer-367,156,207,129,117,111
368,customer-368,19,46,192,212,148
369,customer-369,210,282,45,25,90
370,customer-370,170,249,76,116,104
371,customer-371,12,86,26,209,51
372,customer-372,203,248,66,169,168
373,customer-373,171,173,90,85,94
374,customer-374,228,242,193,66,191
375,customer-375,261,333,181,37,93
376,customer-376,60,68,122,6,251
377,customer-377,122,215,43,105,195
378,customer-378,214,246,112,182,58
