id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,124,172,45,89,171
2,customer-2,40,42,168,25,264
3,customer-3,175,189,35,104,67
4,customer-4,75,126,160,207,59
5,customer-5,103,181,49,91,161
6,customer-6,66,139,67,15,19
7,customer-7,193,246,135,91,37
8,customer-8,168,212,68,76,106
9,customer-9,177,224,103,159,135
10,customer-10,22,39,201,5,247
11,customer-11,266,328,167,89,145
12,customer-12,178,276,46,83,186
13,customer-13,151,243,62,91,77
14,customer-14,137,160,188,197,126
15,customer-15,206,217,140,183,108
16,customer-16,11,53,98,114,170
17,customer-17,78,122,134,175,189
18,customer-18,101,114,166,159,27
19,customer-19,33,33,195,41,169
20,customer-20,49,88,198,104,162
21,customer-21,64,98,154,12,46
22,customer-22,191,266,54,35,77
23,customer-23,128,208,146,149,66
24,customer-24,73,136,177,147,206
25,customer-25,166,220,100,87,96
26,customer-26,195,268,179,166,157
27,customer-27,155,189,102,182,126
28,customer-28,182,264,89,86,146
29,customer-29,93,160,177,235,114
30,customer-30,101,141,146,138,74
31,customer-31,191,278,15,190,36
32,customer-32,33,60,52,142,133
33,customer-33,183,265,115,8,146
34,customer-34,85,103,198,200,202
35,customer-35,84,86,40,186,129
36,customer-36,201,222,132,219,194
37,customer-37,137,168,55,202,130
38,customer-38,231,275,127,119,207
39,customer-39,190,272,245,39,252
40,customer-40,212,291,99,41,112
41,customer-41,171,238,147,80,137
42,customer-42,51,122,102,23,34
43,customer-43,138,157,76,168,222
44,customer-44,83,156,51,184,70
45,customer-45,188,203,197,73,84
46,customer-46,154,191,135,110,139
47,customer-47,120,201,8,14,130
48,customer-48,255,268,147,57,186
49,customer-49,142,190,207,179,193
50,customer-50,172,207,133,177,132
51,customer-51,174,203,26,209,166
52,customer-52,194,247,152,155,90
53,customer-53,113,114,165,158,44
54,customer-54,231,267,112,67,46
55,customer-55,120,143,185,76,81
56,customer-56,203,238,197,116,211
57,customer-57,24,96,107,188,94
58,customer-58,48,60,29,147,122
59,customer-59,265,358,213,56,80
60,customer-60,19,78,103,66,116
61,customer-61,12,106,192,90,109
62,customer-62,64,103,253,106,188
63,customer-63,148,226,167,67,109
64,customer-64,165,237,171,68,56
65,customer-65,193,262,146,20,10
66,customer-66,97,185,64,47,164
67,customer-67,59,82,225,217,206
68,customer-68,99,169,79,155,80
69,customer-69,140,190,51,126,134
70,customer-70,0,83,131,68,4
71,customer-71,157,194,193,81,83
72,customer-72,66,153,100,63,177
73,customer-73,153,176,112,143,148
74,customer-74,229,292,45,5,78
75,customer-75,138,180,166,89,101
76,customer-76,169,188,201,206,105
77,customer-77,32,47,85,240,83
78,customer-78,192,264,145,185,146
79,customer-79,235,252,179,126,162
80,customer-80,131,148,84,187,116
81,customer-81,92,128,158,111,27
82,customer-82,195,287,29,112,104
83,customer-83,18,31,118,134,105
84,customer-84,252,328,60,176,200
85,customer-85,53,73,164,30,33
86,customer-86,103,150,45,118,115
87,customer-87,203,278,201,28,98
88,customer-88,102,108,114,8,106
89,customer-89,34,72,26,67,199
90,customer-90,111,128,74,180,203
91,customer-91,70,73,92,174,179
92,customer-92,143,192,192,202,227
93,customer-93,68,88,118,20,97
94,customer-94,119,135,106,100,126
95,customer-95,31,89,136,44,193
96,customer-96,57,110,90,125,76
97,customer-97,184,210,74,40,202
98,customer-98,211,307,257,143,61
99,customer-99,176,243,190,40,173
100,customer-100,149,157,161,243,95
101,customer-101,212,281,71,159,43
102,customer-102,104,178,214,31,82
103,customer-103,76,159,150,222,192
104,customer-104,149,229,162,134,104
105,customer-105,231,288,3,229,151
106,customer-106,51,123,244,76,89
107,customer-107,5,62,89,91,204
108,customer-108,234,272,191,161,132
109,customer-109,184,271,206,39,111
110,customer-110,192,213,51,130,51
111,customer-111,137,215,172,199,13
112,customer-112,216,310,39,68,50
113,customer-113,202,252,197,107,183
114,customer-114,72,140,177,150,60
115,customer-115,201,224,66,164,201
116,customer-116,113,132,97,139,229
117,customer-117,8,70,203,134,40
118,customer-118,195,265,125,198,143
119,customer-119,99,128,210,209,113
120,customer-120,49,121,170,231,233
121,customer-121,67,101,216,64,139
122,customer-122,17,41,257,133,74
123,customer-123,137,173,162,155,105
124,customer-124,23,32,179,69,60
