id,label,ts_in,ts_out,dim_0,dim_1,dim_2
1,customer-1,79,104,67,151,73
2,customer-2,137,214,114,40,81
3,customer-3,143,159,186,85,90
4,customer-4,106,107,87,114,73
5,customer-5,90,127,122,34,152
6,customer-6,83,87,135,171,195
7,customer-7,136,149,186,94,16
8,customer-8,160,195,121,224,152
9,customer-9,13,77,142,108,74
10,customer-10,170,267,82,109,155
11,customer-11,28,90,117,57,88
12,customer-12,140,159,81,196,194
13,customer-13,41,97,37,82,150
14,customer-14,192,267,124,92,206
15,customer-15,206,207,96,138,52
16,customer-16,238,331,114,221,144
17,customer-17,193,235,203,10,130
18,customer-18,14,78,55,13,185
19,customer-19,141,160,140,102,6
20,customer-20,80,84,196,61,165
21,customer-21,150,192,236,141,91
22,customer-22,88,168,93,78,119
23,customer-23,35,119,82,29,207
24,customer-24,89,112,240,56,113
25,customer-25,182,268,168,40,69
26,customer-26,227,255,174,172,220
27,customer-27,207,236,77,115,117
28,customer-28,106,198,139,127,59
29,customer-29,227,291,137,160,195
30,customer-30,163,247,122,127,50
31,customer-31,87,109,88,122,205
32,customer-32,41,113,203,193,7
33,customer-33,144,174,12,144,50
34,customer-34,145,152,130,144,209
35,customer-35,90,178,38,67,201
36,customer-36,233,320,136,88,97
37,customer-37,192,275,169,141,93
38,customer-38,188,205,137,122,208
39,customer-39,151,214,193,97,275
40,customer-40,201,280,71,21,72
41,customer-41,35,61,204,197,102
42,customer-42,207,213,220,163,124
43,customer-43,18,68,167,101,49
44,customer-44,145,231,192,128,160
45,customer-45,89,117,164,91,166
46,customer-46,227,234,99,44,180
47,customer-47,180,218,136,228,196
48,customer-48,37,42,20,199,190
49,customer-49,76,116,167,219,196
50,customer-50,18,102,134,141,182
51,customer-51,216,239,192,188,208
52,customer-52,62,67,125,223,137
53,customer-53,71,92,190,175,120
54,customer-54,202,265,146,87,83
55,customer-55,30,115,183,131,53
56,customer-56,226,275,73,250,204
57,customer-57,137,148,180,143,149
58,customer-58,98,186,174,269,238
59,customer-59,124,144,98,133,185
60,customer-60,62,137,156,226,121
61,customer-61,199,272,61,68,20
62,customer-62,151,192,36,49,79
63,customer-63,184,251,217,92,200
64,customer-64,144,230,205,20,77
65,customer-65,112,161,186,235,146
66,customer-66,50,50,101,150,194
67,customer-67,73,73,123,66,79
68,customer-68,169,224,33,173,121
69,customer-69,74,111,122,120,60
70,customer-70,120,149,120,170,197
71,customer-71,38,68,44,165,153
72,customer-72,105,148,85,240,219
73,customer-73,233,329,127,163,118
74,customer-74,141,180,52,204,140
75,customer-75,243,261,35,114,86
76,customer-76,247,289,53,128,103
77,customer-77,118,183,137,201,223
78,customer-78,54,66,67,183,68
79,customer-79,65,121,118,146,199
80,customer-80,128,195,184,66,105
81,customer-81,123,155,34,74,89
82,customer-82,98,139,105,113,187
83,customer-83,100,179,99,161,12
84,customer-84,65,97,121,112,167
85,customer-85,191,202,116,163,95
86,customer-86,156,185,73,142,231
87,customer-87,31,31,30,155,93
88,customer-88,212,216,122,182,70
89,customer-89,174,208,88,160,88
90,customer-90,94,137,34,97,169
91,customer-91,53,95,94,179,94
92,customer-92,189,229,159,30,196
93,customer-93,166,189,136,193,22
94,customer-94,34,129,116,103,274
95,customer-95,89,108,148,209,77
96,customer-96,73,104,82,140,251
97,customer-97,87,130,139,37,141
98,customer-98,203,208,58,14,97
99,customer-99,71,85,180,111,93
100,customer-100,176,205,127,179,206
101,customer-101,160,221,201,134,105
102,customer-102,199,263,89,157,53
103,customer-103,122,184,162,82,42
104,customer-104,90,111,204,116,166
105,customer-105,48,79,114,168,85
106,customer-106,189,280,53,111,77
107,customer-107,170,248,48,121,217
108,customer-108,147,166,222,183,194
109,customer-109,109,141,87,100,201
110,customer-110,69,69,53,126,30
111,customer-111,98,112,184,141,60
112,customer-112,158,205,192,76,135
113,customer-113,7,37,127,65,38
114,customer-114,194,279,30,189,148
115,customer-115,71,101,51,144,83
116,customer-116,139,221,162,99,60
117,customer-117,221,260,105,161,59
118,customer-118,90,97,106,97,90
119,customer-119,148,194,120,191,24
120,customer-120,117,168,173,188,14
121,customer-121,21,56,103,126,56
122,customer-122,146,161,130,203,109
123,customer-123,70,93,135,57,153
124,customer-124,109,119,193,212,67
125,customer-125,91,105,172,71,65
126,customer-126,181,209,91,148,94
127,customer-127,236,309,154,177,177
128,customer-128,182,209,83,245,99
129,customer-129,16,56,108,191,122
130,customer-130,212,253,34,159,42
131,customer-131,147,215,87,204,122
132,customer-132,187,275,173,161,89
133,customer-133,104,147,23,47,86
134,customer-134,9,28,15,64,217
135,customer-135,116,158,195,29,68
136,customer-136,131,177,156,84,110
137,customer-137,212,283,62,25,60
138,customer-138,154,154,95,210,156
139,customer-139,101,186,82,191,130
140,customer-140,101,110,98,51,196
141,customer-141,54,89,73,139,57
142,customer-142,147,206,64,128,184
143,customer-143,171,220,205,136,76
144,customer-144,152,218,93,148,65
145,customer-145,131,168,37,176,186
146,customer-146,206,295,111,53,65
147,customer-147,177,252,74,55,102
148,customer-148,13,82,43,155,131
149,customer-149,158,251,91,247,169
150,customer-150,42,47,147,178,33
151,customer-151,18,112,123,96,86
152,customer-152,157,197,28,207,179
153,customer-153,35,90,58,50,78
154,customer-154,129,194,41,255,197
155,customer-155,115,143,88,72,148
156,customer-156,103,144,129,203,247
157,customer-157,63,140,79,140,126
158,customer-158,199,289,101,206,56
159,customer-159,126,216,154,220,63
160,customer-160,34,123,206,169,64
161,customer-161,210,247,111,125,107
162,customer-162,70,145,125,111,109
163,customer-163,132,187,119,37,158
164,customer-164,246,289,188,140,197
165,customer-165,235,271,190,228,223
166,customer-166,144,210,10,189,121
167,customer-167,110,189,112,106,184
168,customer-168,46,72,158,108,113
169,customer-169,209,275,88,145,41
170,customer-170,200,241,20,73,162
171,customer-171,21,58,131,144,18
172,customer-172,189,224,68,134,227
173,customer-173,148,229,19,1,200
174,customer-174,179,202,210,152,130
175,customer-175,188,191,212,16,216
176,customer-176,109,141,11,56,197
177,customer-177,109,127,105,174,118
178,customer-178,204,228,189,145,102
179,customer-179,86,124,203,173,139
180,customer-180,110,178,129,237,128
181,customer-181,243,253,35,25,190
182,customer-182,121,195,225,70,115
183,customer-183,179,198,105,78,71
184,customer-184,48,75,85,115,110
185,customer-185,98,143,185,177,136
186,customer-186,140,172,222,203,134
187,customer-187,205,276,192,210,58
188,customer-188,255,283,120,149,29
189,customer-189,211,215,140,51,168
